"trap.station","trap.station_2","pin.frame.data.cover","Species","Sp_Pin_Hits","Treatment","Block","Date"
"6","D","","b",NA,"C","C","20020201"
"6","D","","c",NA,"C","C","20020201"
"6","D","","d",NA,"C","C","20020201"
"6","D","","e",NA,"C","C","20020201"
"6","D","","h",1,"C","C","20020201"
"6","D","","lily",NA,"C","C","20020201"
"6","D","","j",NA,"C","C","20020201"
"6","D","","k",NA,"C","C","20020201"
"6","D","","bares",1,"C","C","20020201"
"6","D","","o.",NA,"C","C","20020201"
"6","C","","bothriochloa",NA,"C","C","20020201"
"6","C","","brachiaria",NA,"C","C","20020201"
"6","C","","dinebra",NA,"C","C","20020201"
"6","C","","eragrostis",NA,"C","C","20020201"
"6","C","","lintonia",NA,"C","C","20020201"
"6","C","","mariscus",NA,"C","C","20020201"
"6","C","","p..mezianum",NA,"C","C","20020201"
"6","C","","p..stramineum",NA,"C","C","20020201"
"6","C","","sporobolus",NA,"C","C","20020201"
"6","C","","themeda",NA,"C","C","20020201"
"6","C","","a",NA,"C","C","20020201"
"6","C","","f",NA,"C","C","20020201"
"6","C","","g",NA,"C","C","20020201"
"6","C","","m",NA,"C","C","20020201"
"6","C","","n",NA,"C","C","20020201"
"6","C","","aerva",NA,"C","C","20020201"
"6","C","","aspilia",NA,"C","C","20020201"
"6","C","","commelina",1,"C","C","20020201"
"6","C","","conyza",NA,"C","C","20020201"
"6","C","","discoriste",NA,"C","C","20020201"
"6","C","","helichrysum",NA,"C","C","20020201"
"6","C","","hibiscus",NA,"C","C","20020201"
"6","C","","indigofera.sch.",NA,"C","C","20020201"
"6","C","","indigofera.brev.",NA,"C","C","20020201"
"6","C","","kyllinger",NA,"C","C","20020201"
"6","C","","leucus",NA,"C","C","20020201"
"6","C","","misopates",NA,"C","C","20020201"
"6","C","","monechima",NA,"C","C","20020201"
"6","C","","monsonia",NA,"C","C","20020201"
"6","C","","pavonia",NA,"C","C","20020201"
"6","C","","phyllanthus",NA,"C","C","20020201"
"6","C","","polygala",NA,"C","C","20020201"
"6","C","","pomea",NA,"C","C","20020201"
"6","C","","portulaca",NA,"C","C","20020201"
"6","C","","rhinacanthus",NA,"C","C","20020201"
"6","C","","rhynchosia",NA,"C","C","20020201"
"6","C","","solanum.big",NA,"C","C","20020201"
"6","C","","solanum.small",NA,"C","C","20020201"
"6","C","","oxygonum",NA,"C","C","20020201"
"6","C","","b",NA,"C","C","20020201"
"6","C","","c",NA,"C","C","20020201"
"6","C","","d",NA,"C","C","20020201"
"6","C","","e",NA,"C","C","20020201"
"6","C","","h",NA,"C","C","20020201"
"6","C","","lily",NA,"C","C","20020201"
"6","C","","j",NA,"C","C","20020201"
"6","C","","k",NA,"C","C","20020201"
"6","C","","bares",9,"C","C","20020201"
"6","C","","o.",NA,"C","C","20020201"
"6","B","","bothriochloa",NA,"C","C","20020201"
"6","B","","brachiaria",NA,"C","C","20020201"
"6","B","","dinebra",NA,"C","C","20020201"
"6","B","","eragrostis",NA,"C","C","20020201"
"6","B","","lintonia",NA,"C","C","20020201"
"6","B","","mariscus",NA,"C","C","20020201"
"6","B","","p..mezianum",NA,"C","C","20020201"
"6","B","","p..stramineum",10,"C","C","20020201"
"6","B","","sporobolus",NA,"C","C","20020201"
"6","B","","themeda",NA,"C","C","20020201"
"6","B","","a",NA,"C","C","20020201"
"6","B","","f",NA,"C","C","20020201"
"6","B","","g",NA,"C","C","20020201"
"6","B","","m",NA,"C","C","20020201"
"6","B","","n",NA,"C","C","20020201"
"6","B","","aerva",NA,"C","C","20020201"
"6","B","","aspilia",NA,"C","C","20020201"
"6","B","","commelina",NA,"C","C","20020201"
"6","B","","conyza",NA,"C","C","20020201"
"6","B","","discoriste",NA,"C","C","20020201"
"6","B","","helichrysum",NA,"C","C","20020201"
"6","B","","hibiscus",NA,"C","C","20020201"
"6","B","","indigofera.sch.",NA,"C","C","20020201"
"6","B","","indigofera.brev.",NA,"C","C","20020201"
"6","B","","kyllinger",NA,"C","C","20020201"
"6","B","","leucus",NA,"C","C","20020201"
"6","B","","misopates",NA,"C","C","20020201"
"6","B","","monechima",NA,"C","C","20020201"
"6","B","","monsonia",NA,"C","C","20020201"
"6","B","","pavonia",NA,"C","C","20020201"
"6","B","","phyllanthus",NA,"C","C","20020201"
"6","B","","polygala",NA,"C","C","20020201"
"6","B","","pomea",NA,"C","C","20020201"
"6","B","","portulaca",NA,"C","C","20020201"
"6","B","","rhinacanthus",NA,"C","C","20020201"
"6","B","","rhynchosia",NA,"C","C","20020201"
"6","B","","solanum.big",NA,"C","C","20020201"
"6","B","","solanum.small",NA,"C","C","20020201"
"6","B","","oxygonum",NA,"C","C","20020201"
"6","B","","b",NA,"C","C","20020201"
"6","B","","c",NA,"C","C","20020201"
"6","B","","d",NA,"C","C","20020201"
"6","B","","e",NA,"C","C","20020201"
"6","B","","h",NA,"C","C","20020201"
"6","B","","lily",NA,"C","C","20020201"
"6","B","","j",NA,"C","C","20020201"
"6","B","","k",NA,"C","C","20020201"
"6","B","","bares",NA,"C","C","20020201"
"6","B","","o.",NA,"C","C","20020201"
"6","A","","bothriochloa",NA,"C","C","20020201"
"6","A","","brachiaria",NA,"C","C","20020201"
"6","A","","dinebra",NA,"C","C","20020201"
"6","A","","eragrostis",NA,"C","C","20020201"
"6","A","","lintonia",NA,"C","C","20020201"
"6","A","","mariscus",NA,"C","C","20020201"
"6","A","","p..mezianum",NA,"C","C","20020201"
"6","A","","p..stramineum",10,"C","C","20020201"
"6","A","","sporobolus",NA,"C","C","20020201"
"6","A","","themeda",NA,"C","C","20020201"
"6","A","","a",NA,"C","C","20020201"
"6","A","","f",NA,"C","C","20020201"
"6","A","","g",NA,"C","C","20020201"
"6","A","","m",NA,"C","C","20020201"
"6","A","","n",NA,"C","C","20020201"
"6","A","","aerva",NA,"C","C","20020201"
"6","A","","aspilia",NA,"C","C","20020201"
"6","A","","commelina",3,"C","C","20020201"
"6","A","","conyza",NA,"C","C","20020201"
"6","A","","discoriste",4,"C","C","20020201"
"6","A","","helichrysum",NA,"C","C","20020201"
"6","A","","hibiscus",NA,"C","C","20020201"
"6","A","","indigofera.sch.",NA,"C","C","20020201"
"6","A","","indigofera.brev.",NA,"C","C","20020201"
"6","A","","kyllinger",NA,"C","C","20020201"
"6","A","","leucus",NA,"C","C","20020201"
"6","A","","misopates",NA,"C","C","20020201"
"6","A","","monechima",NA,"C","C","20020201"
"6","A","","monsonia",NA,"C","C","20020201"
"6","A","","pavonia",NA,"C","C","20020201"
"6","A","","phyllanthus",NA,"C","C","20020201"
"6","A","","polygala",NA,"C","C","20020201"
"6","A","","pomea",NA,"C","C","20020201"
"6","A","","portulaca",NA,"C","C","20020201"
"6","A","","rhinacanthus",NA,"C","C","20020201"
"6","A","","rhynchosia",NA,"C","C","20020201"
"6","A","","solanum.big",NA,"C","C","20020201"
"6","A","","solanum.small",NA,"C","C","20020201"
"6","A","","oxygonum",NA,"C","C","20020201"
"6","A","","b",NA,"C","C","20020201"
"6","A","","c",NA,"C","C","20020201"
"6","A","","d",NA,"C","C","20020201"
"6","A","","e",NA,"C","C","20020201"
"6","A","","h",NA,"C","C","20020201"
"6","A","","lily",NA,"C","C","20020201"
"6","A","","j",NA,"C","C","20020201"
"6","A","","k",NA,"C","C","20020201"
"6","A","","bares",NA,"C","C","20020201"
"6","A","","o.",NA,"C","C","20020201"
"7","A","","bothriochloa",NA,"C","C","20020201"
"7","A","","brachiaria",8,"C","C","20020201"
"7","A","","dinebra",NA,"C","C","20020201"
"7","A","","eragrostis",NA,"C","C","20020201"
"7","A","","lintonia",NA,"C","C","20020201"
"7","A","","mariscus",NA,"C","C","20020201"
"7","A","","p..mezianum",NA,"C","C","20020201"
"7","A","","p..stramineum",2,"C","C","20020201"
"7","A","","sporobolus",NA,"C","C","20020201"
"7","A","","themeda",NA,"C","C","20020201"
"7","A","","a",NA,"C","C","20020201"
"7","A","","f",NA,"C","C","20020201"
"7","A","","g",NA,"C","C","20020201"
"7","A","","m",NA,"C","C","20020201"
"7","A","","n",NA,"C","C","20020201"
"7","A","","aerva",NA,"C","C","20020201"
"7","A","","aspilia",NA,"C","C","20020201"
"7","A","","commelina",1,"C","C","20020201"
"7","A","","conyza",NA,"C","C","20020201"
"7","A","","discoriste",NA,"C","C","20020201"
"7","A","","helichrysum",NA,"C","C","20020201"
"7","A","","hibiscus",NA,"C","C","20020201"
"7","A","","indigofera.sch.",NA,"C","C","20020201"
"7","A","","indigofera.brev.",NA,"C","C","20020201"
"7","A","","kyllinger",NA,"C","C","20020201"
"7","A","","leucus",NA,"C","C","20020201"
"7","A","","misopates",NA,"C","C","20020201"
"7","A","","monechima",NA,"C","C","20020201"
"7","A","","monsonia",NA,"C","C","20020201"
"7","A","","pavonia",NA,"C","C","20020201"
"7","A","","phyllanthus",NA,"C","C","20020201"
"7","A","","polygala",NA,"C","C","20020201"
"7","A","","pomea",NA,"C","C","20020201"
"7","A","","portulaca",NA,"C","C","20020201"
"7","A","","rhinacanthus",NA,"C","C","20020201"
"7","A","","rhynchosia",NA,"C","C","20020201"
"7","A","","solanum.big",NA,"C","C","20020201"
"7","A","","solanum.small",NA,"C","C","20020201"
"7","A","","oxygonum",NA,"C","C","20020201"
"7","A","","b",NA,"C","C","20020201"
"7","A","","c",NA,"C","C","20020201"
"7","A","","d",NA,"C","C","20020201"
"7","A","","e",NA,"C","C","20020201"
"7","A","","h",NA,"C","C","20020201"
"7","A","","lily",NA,"C","C","20020201"
"7","A","","j",NA,"C","C","20020201"
"7","A","","k",NA,"C","C","20020201"
"7","A","","bares",NA,"C","C","20020201"
"7","A","","o.",NA,"C","C","20020201"
"7","B","","bothriochloa",NA,"C","C","20020201"
"7","B","","brachiaria",NA,"C","C","20020201"
"7","B","","dinebra",NA,"C","C","20020201"
"7","B","","eragrostis",NA,"C","C","20020201"
"7","B","","lintonia",NA,"C","C","20020201"
"7","B","","mariscus",NA,"C","C","20020201"
"7","B","","p..mezianum",NA,"C","C","20020201"
"7","B","","p..stramineum",5,"C","C","20020201"
"7","B","","sporobolus",NA,"C","C","20020201"
"7","B","","themeda",2,"C","C","20020201"
"7","B","","a",NA,"C","C","20020201"
"7","B","","f",NA,"C","C","20020201"
"7","B","","g",NA,"C","C","20020201"
"7","B","","m",NA,"C","C","20020201"
"7","B","","n",NA,"C","C","20020201"
"7","B","","aerva",NA,"C","C","20020201"
"7","B","","aspilia",NA,"C","C","20020201"
"7","B","","commelina",NA,"C","C","20020201"
"7","B","","conyza",NA,"C","C","20020201"
"7","B","","discoriste",2,"C","C","20020201"
"7","B","","helichrysum",5,"C","C","20020201"
"7","B","","hibiscus",NA,"C","C","20020201"
"7","B","","indigofera.sch.",NA,"C","C","20020201"
"7","B","","indigofera.brev.",NA,"C","C","20020201"
"7","B","","kyllinger",NA,"C","C","20020201"
"7","B","","leucus",NA,"C","C","20020201"
"7","B","","misopates",NA,"C","C","20020201"
"7","B","","monechima",NA,"C","C","20020201"
"7","B","","monsonia",NA,"C","C","20020201"
"7","B","","pavonia",NA,"C","C","20020201"
"7","B","","phyllanthus",NA,"C","C","20020201"
"7","B","","polygala",NA,"C","C","20020201"
"7","B","","pomea",NA,"C","C","20020201"
"7","B","","portulaca",NA,"C","C","20020201"
"7","B","","rhinacanthus",NA,"C","C","20020201"
"7","B","","rhynchosia",NA,"C","C","20020201"
"7","B","","solanum.big",NA,"C","C","20020201"
"7","B","","solanum.small",NA,"C","C","20020201"
"7","B","","oxygonum",NA,"C","C","20020201"
"7","B","","b",NA,"C","C","20020201"
"7","B","","c",NA,"C","C","20020201"
"7","B","","d",NA,"C","C","20020201"
"7","B","","e",NA,"C","C","20020201"
"7","B","","h",NA,"C","C","20020201"
"7","B","","lily",NA,"C","C","20020201"
"7","B","","j",NA,"C","C","20020201"
"7","B","","k",NA,"C","C","20020201"
"7","B","","bares",1,"C","C","20020201"
"7","B","","o.",NA,"C","C","20020201"
"7","C","","bothriochloa",NA,"C","C","20020201"
"7","C","","brachiaria",10,"C","C","20020201"
"7","C","","dinebra",NA,"C","C","20020201"
"7","C","","eragrostis",NA,"C","C","20020201"
"7","C","","lintonia",NA,"C","C","20020201"
"7","C","","mariscus",NA,"C","C","20020201"
"7","C","","p..mezianum",NA,"C","C","20020201"
"7","C","","p..stramineum",NA,"C","C","20020201"
"7","C","","sporobolus",NA,"C","C","20020201"
"7","C","","themeda",NA,"C","C","20020201"
"7","C","","a",NA,"C","C","20020201"
"7","C","","f",NA,"C","C","20020201"
"7","C","","g",NA,"C","C","20020201"
"7","C","","m",NA,"C","C","20020201"
"7","C","","n",NA,"C","C","20020201"
"7","C","","aerva",NA,"C","C","20020201"
"7","C","","aspilia",NA,"C","C","20020201"
"7","C","","commelina",NA,"C","C","20020201"
"7","C","","conyza",NA,"C","C","20020201"
"7","C","","discoriste",NA,"C","C","20020201"
"7","C","","helichrysum",1,"C","C","20020201"
"7","C","","hibiscus",NA,"C","C","20020201"
"7","C","","indigofera.sch.",NA,"C","C","20020201"
"7","C","","indigofera.brev.",NA,"C","C","20020201"
"7","C","","kyllinger",NA,"C","C","20020201"
"7","C","","leucus",NA,"C","C","20020201"
"7","C","","misopates",NA,"C","C","20020201"
"7","C","","monechima",NA,"C","C","20020201"
"7","C","","monsonia",NA,"C","C","20020201"
"7","C","","pavonia",NA,"C","C","20020201"
"7","C","","phyllanthus",NA,"C","C","20020201"
"7","C","","polygala",NA,"C","C","20020201"
"7","C","","pomea",NA,"C","C","20020201"
"7","C","","portulaca",NA,"C","C","20020201"
"7","C","","rhinacanthus",NA,"C","C","20020201"
"7","C","","rhynchosia",NA,"C","C","20020201"
"7","C","","solanum.big",NA,"C","C","20020201"
"7","C","","solanum.small",NA,"C","C","20020201"
"7","C","","oxygonum",NA,"C","C","20020201"
"7","C","","b",NA,"C","C","20020201"
"7","C","","c",NA,"C","C","20020201"
"7","C","","d",NA,"C","C","20020201"
"7","C","","e",NA,"C","C","20020201"
"7","C","","h",NA,"C","C","20020201"
"7","C","","lily",NA,"C","C","20020201"
"7","C","","j",NA,"C","C","20020201"
"7","C","","k",NA,"C","C","20020201"
"7","C","","bares",NA,"C","C","20020201"
"7","C","","o.",NA,"C","C","20020201"
"7","D","","bothriochloa",NA,"C","C","20020201"
"7","D","","brachiaria",5,"C","C","20020201"
"7","D","","dinebra",NA,"C","C","20020201"
"7","D","","eragrostis",NA,"C","C","20020201"
"7","D","","lintonia",NA,"C","C","20020201"
"7","D","","mariscus",NA,"C","C","20020201"
"7","D","","p..mezianum",NA,"C","C","20020201"
"7","D","","p..stramineum",2,"C","C","20020201"
"7","D","","sporobolus",NA,"C","C","20020201"
"7","D","","themeda",NA,"C","C","20020201"
"7","D","","a",NA,"C","C","20020201"
"7","D","","f",NA,"C","C","20020201"
"7","D","","g",NA,"C","C","20020201"
"7","D","","m",NA,"C","C","20020201"
"7","D","","n",NA,"C","C","20020201"
"7","D","","aerva",1,"C","C","20020201"
"7","D","","aspilia",NA,"C","C","20020201"
"7","D","","commelina",1,"C","C","20020201"
"7","D","","conyza",NA,"C","C","20020201"
"7","D","","discoriste",NA,"C","C","20020201"
"7","D","","helichrysum",NA,"C","C","20020201"
"7","D","","hibiscus",NA,"C","C","20020201"
"7","D","","indigofera.sch.",NA,"C","C","20020201"
"7","D","","indigofera.brev.",NA,"C","C","20020201"
"7","D","","kyllinger",NA,"C","C","20020201"
"7","D","","leucus",NA,"C","C","20020201"
"7","D","","misopates",NA,"C","C","20020201"
"7","D","","monechima",NA,"C","C","20020201"
"7","D","","monsonia",1,"C","C","20020201"
"7","D","","pavonia",NA,"C","C","20020201"
"7","D","","phyllanthus",NA,"C","C","20020201"
"7","D","","polygala",NA,"C","C","20020201"
"7","D","","pomea",NA,"C","C","20020201"
"7","D","","portulaca",NA,"C","C","20020201"
"7","D","","rhinacanthus",NA,"C","C","20020201"
"7","D","","rhynchosia",NA,"C","C","20020201"
"7","D","","solanum.big",NA,"C","C","20020201"
"7","D","","solanum.small",NA,"C","C","20020201"
"7","D","","oxygonum",NA,"C","C","20020201"
"7","D","","b",NA,"C","C","20020201"
"7","D","","c",NA,"C","C","20020201"
"7","D","","d",NA,"C","C","20020201"
"7","D","","e",NA,"C","C","20020201"
"7","D","","h",NA,"C","C","20020201"
"7","D","","lily",NA,"C","C","20020201"
"7","D","","j",NA,"C","C","20020201"
"7","D","","k",NA,"C","C","20020201"
"7","D","","bares",1,"C","C","20020201"
"7","D","","o.",NA,"C","C","20020201"
"7","E","","bothriochloa",NA,"C","C","20020201"
"7","E","","brachiaria",NA,"C","C","20020201"
"7","E","","dinebra",NA,"C","C","20020201"
"7","E","","eragrostis",NA,"C","C","20020201"
"7","E","","lintonia",NA,"C","C","20020201"
"7","E","","mariscus",NA,"C","C","20020201"
"7","E","","p..mezianum",NA,"C","C","20020201"
"7","E","","p..stramineum",NA,"C","C","20020201"
"7","E","","sporobolus",NA,"C","C","20020201"
"7","E","","themeda",NA,"C","C","20020201"
"7","E","","a",NA,"C","C","20020201"
"7","E","","f",NA,"C","C","20020201"
"7","E","","g",NA,"C","C","20020201"
"7","E","","m",NA,"C","C","20020201"
"7","E","","n",NA,"C","C","20020201"
"7","E","","aerva",NA,"C","C","20020201"
"7","E","","aspilia",NA,"C","C","20020201"
"7","E","","commelina",NA,"C","C","20020201"
"7","E","","conyza",NA,"C","C","20020201"
"7","E","","discoriste",5,"C","C","20020201"
"7","E","","helichrysum",NA,"C","C","20020201"
"7","E","","hibiscus",NA,"C","C","20020201"
"7","E","","indigofera.sch.",NA,"C","C","20020201"
"7","E","","indigofera.brev.",NA,"C","C","20020201"
"7","E","","kyllinger",NA,"C","C","20020201"
"7","E","","leucus",NA,"C","C","20020201"
"7","E","","misopates",NA,"C","C","20020201"
"7","E","","monechima",NA,"C","C","20020201"
"7","E","","monsonia",NA,"C","C","20020201"
"7","E","","pavonia",NA,"C","C","20020201"
"7","E","","phyllanthus",NA,"C","C","20020201"
"7","E","","polygala",NA,"C","C","20020201"
"7","E","","pomea",NA,"C","C","20020201"
"7","E","","portulaca",NA,"C","C","20020201"
"7","E","","rhinacanthus",NA,"C","C","20020201"
"7","E","","rhynchosia",5,"C","C","20020201"
"7","E","","solanum.big",NA,"C","C","20020201"
"7","E","","solanum.small",NA,"C","C","20020201"
"7","E","","oxygonum",NA,"C","C","20020201"
"7","E","","b",NA,"C","C","20020201"
"7","E","","c",NA,"C","C","20020201"
"7","E","","d",NA,"C","C","20020201"
"7","E","","e",NA,"C","C","20020201"
"7","E","","h",NA,"C","C","20020201"
"7","E","","lily",NA,"C","C","20020201"
"7","E","","j",NA,"C","C","20020201"
"7","E","","k",NA,"C","C","20020201"
"7","E","","bares",NA,"C","C","20020201"
"7","E","","o.",NA,"C","C","20020201"
"7","F","","bothriochloa",NA,"C","C","20020201"
"7","F","","brachiaria",4,"C","C","20020201"
"7","F","","dinebra",NA,"C","C","20020201"
"7","F","","eragrostis",NA,"C","C","20020201"
"7","F","","lintonia",NA,"C","C","20020201"
"7","F","","mariscus",NA,"C","C","20020201"
"7","F","","p..mezianum",NA,"C","C","20020201"
"7","F","","p..stramineum",NA,"C","C","20020201"
"7","F","","sporobolus",NA,"C","C","20020201"
"7","F","","themeda",5,"C","C","20020201"
"7","F","","a",NA,"C","C","20020201"
"7","F","","f",NA,"C","C","20020201"
"7","F","","g",NA,"C","C","20020201"
"7","F","","m",NA,"C","C","20020201"
"7","F","","n",NA,"C","C","20020201"
"7","F","","aerva",NA,"C","C","20020201"
"7","F","","aspilia",NA,"C","C","20020201"
"7","F","","commelina",NA,"C","C","20020201"
"7","F","","conyza",NA,"C","C","20020201"
"7","F","","discoriste",NA,"C","C","20020201"
"7","F","","helichrysum",NA,"C","C","20020201"
"7","F","","hibiscus",NA,"C","C","20020201"
"7","F","","indigofera.sch.",NA,"C","C","20020201"
"7","F","","indigofera.brev.",NA,"C","C","20020201"
"7","F","","kyllinger",NA,"C","C","20020201"
"7","F","","leucus",NA,"C","C","20020201"
"7","F","","misopates",NA,"C","C","20020201"
"7","F","","monechima",NA,"C","C","20020201"
"7","F","","monsonia",NA,"C","C","20020201"
"7","F","","pavonia",NA,"C","C","20020201"
"7","F","","phyllanthus",NA,"C","C","20020201"
"7","F","","polygala",NA,"C","C","20020201"
"7","F","","pomea",NA,"C","C","20020201"
"7","F","","portulaca",NA,"C","C","20020201"
"7","F","","rhinacanthus",NA,"C","C","20020201"
"7","F","","rhynchosia",NA,"C","C","20020201"
"7","F","","solanum.big",NA,"C","C","20020201"
"7","F","","solanum.small",NA,"C","C","20020201"
"7","F","","oxygonum",NA,"C","C","20020201"
"7","F","","b",NA,"C","C","20020201"
"7","F","","c",NA,"C","C","20020201"
"7","F","","d",NA,"C","C","20020201"
"7","F","","e",NA,"C","C","20020201"
"7","F","","h",NA,"C","C","20020201"
"7","F","","lily",NA,"C","C","20020201"
"7","F","","j",NA,"C","C","20020201"
"7","F","","k",NA,"C","C","20020201"
"7","F","","bares",2,"C","C","20020201"
"7","F","","o.",NA,"C","C","20020201"
"7","G","","bothriochloa",NA,"C","C","20020201"
"7","G","","brachiaria",NA,"C","C","20020201"
"7","G","","dinebra",NA,"C","C","20020201"
"7","G","","eragrostis",NA,"C","C","20020201"
"7","G","","lintonia",1,"C","C","20020201"
"7","G","","mariscus",NA,"C","C","20020201"
"7","G","","p..mezianum",NA,"C","C","20020201"
"7","G","","p..stramineum",NA,"C","C","20020201"
"7","G","","sporobolus",NA,"C","C","20020201"
"7","G","","themeda",3,"C","C","20020201"
"7","G","","a",NA,"C","C","20020201"
"7","G","","f",NA,"C","C","20020201"
"7","G","","g",NA,"C","C","20020201"
"7","G","","m",NA,"C","C","20020201"
"7","G","","n",NA,"C","C","20020201"
"7","G","","aerva",NA,"C","C","20020201"
"7","G","","aspilia",NA,"C","C","20020201"
"7","G","","commelina",NA,"C","C","20020201"
"7","G","","conyza",NA,"C","C","20020201"
"7","G","","discoriste",NA,"C","C","20020201"
"7","G","","helichrysum",NA,"C","C","20020201"
"7","G","","hibiscus",NA,"C","C","20020201"
"7","G","","indigofera.sch.",NA,"C","C","20020201"
"7","G","","indigofera.brev.",NA,"C","C","20020201"
"7","G","","kyllinger",NA,"C","C","20020201"
"7","G","","leucus",NA,"C","C","20020201"
"7","G","","misopates",NA,"C","C","20020201"
"7","G","","monechima",NA,"C","C","20020201"
"7","G","","monsonia",NA,"C","C","20020201"
"7","G","","pavonia",NA,"C","C","20020201"
"7","G","","phyllanthus",NA,"C","C","20020201"
"7","G","","polygala",NA,"C","C","20020201"
"7","G","","pomea",NA,"C","C","20020201"
"7","G","","portulaca",NA,"C","C","20020201"
"7","G","","rhinacanthus",NA,"C","C","20020201"
"7","G","","rhynchosia",NA,"C","C","20020201"
"7","G","","solanum.big",NA,"C","C","20020201"
"7","G","","solanum.small",NA,"C","C","20020201"
"7","G","","oxygonum",NA,"C","C","20020201"
"7","G","","b",NA,"C","C","20020201"
"7","G","","c",NA,"C","C","20020201"
"7","G","","d",NA,"C","C","20020201"
"7","G","","e",NA,"C","C","20020201"
"7","G","","h",NA,"C","C","20020201"
"7","G","","lily",NA,"C","C","20020201"
"7","G","","j",NA,"C","C","20020201"
"7","G","","k",NA,"C","C","20020201"
"7","G","","bares",6,"C","C","20020201"
"7","G","","o.",NA,"C","C","20020201"
"7","H","","bothriochloa",NA,"C","C","20020201"
"7","H","","brachiaria",NA,"C","C","20020201"
"7","H","","dinebra",NA,"C","C","20020201"
"7","H","","eragrostis",NA,"C","C","20020201"
"7","H","","lintonia",NA,"C","C","20020201"
"7","H","","mariscus",NA,"C","C","20020201"
"7","H","","p..mezianum",NA,"C","C","20020201"
"7","H","","p..stramineum",3,"C","C","20020201"
"7","H","","sporobolus",NA,"C","C","20020201"
"7","H","","themeda",NA,"C","C","20020201"
"7","H","","a",NA,"C","C","20020201"
"7","H","","f",NA,"C","C","20020201"
"7","H","","g",NA,"C","C","20020201"
"7","H","","m",NA,"C","C","20020201"
"7","H","","n",NA,"C","C","20020201"
"7","H","","aerva",NA,"C","C","20020201"
"7","H","","aspilia",NA,"C","C","20020201"
"7","H","","commelina",NA,"C","C","20020201"
"7","H","","conyza",NA,"C","C","20020201"
"7","H","","discoriste",2,"C","C","20020201"
"7","H","","helichrysum",NA,"C","C","20020201"
"7","H","","hibiscus",NA,"C","C","20020201"
"7","H","","indigofera.sch.",NA,"C","C","20020201"
"7","H","","indigofera.brev.",NA,"C","C","20020201"
"7","H","","kyllinger",NA,"C","C","20020201"
"7","H","","leucus",NA,"C","C","20020201"
"7","H","","misopates",NA,"C","C","20020201"
"7","H","","monechima",NA,"C","C","20020201"
"7","H","","monsonia",NA,"C","C","20020201"
"7","H","","pavonia",NA,"C","C","20020201"
"7","H","","phyllanthus",NA,"C","C","20020201"
"7","H","","polygala",NA,"C","C","20020201"
"7","H","","pomea",NA,"C","C","20020201"
"7","H","","portulaca",NA,"C","C","20020201"
"7","H","","rhinacanthus",NA,"C","C","20020201"
"7","H","","rhynchosia",NA,"C","C","20020201"
"7","H","","solanum.big",NA,"C","C","20020201"
"7","H","","solanum.small",NA,"C","C","20020201"
"7","H","","oxygonum",NA,"C","C","20020201"
"7","H","","b",NA,"C","C","20020201"
"7","H","","c",NA,"C","C","20020201"
"7","H","","d",NA,"C","C","20020201"
"7","H","","e",NA,"C","C","20020201"
"7","H","","h",3,"C","C","20020201"
"7","H","","lily",NA,"C","C","20020201"
"7","H","","j",NA,"C","C","20020201"
"7","H","","k",NA,"C","C","20020201"
"7","H","","bares",3,"C","C","20020201"
"7","H","","o.",2,"C","C","20020201"
"7","I","","bothriochloa",NA,"C","C","20020201"
"7","I","","brachiaria",NA,"C","C","20020201"
"7","I","","dinebra",NA,"C","C","20020201"
"7","I","","eragrostis",NA,"C","C","20020201"
"7","I","","lintonia",NA,"C","C","20020201"
"7","I","","mariscus",NA,"C","C","20020201"
"7","I","","p..mezianum",NA,"C","C","20020201"
"7","I","","p..stramineum",NA,"C","C","20020201"
"7","I","","sporobolus",NA,"C","C","20020201"
"7","I","","themeda",NA,"C","C","20020201"
"7","I","","a",NA,"C","C","20020201"
"7","I","","f",NA,"C","C","20020201"
"7","I","","g",NA,"C","C","20020201"
"7","I","","m",NA,"C","C","20020201"
"7","I","","n",NA,"C","C","20020201"
"7","I","","aerva",NA,"C","C","20020201"
"7","I","","aspilia",1,"C","C","20020201"
"7","I","","commelina",NA,"C","C","20020201"
"7","I","","conyza",NA,"C","C","20020201"
"7","I","","discoriste",NA,"C","C","20020201"
"7","I","","helichrysum",4,"C","C","20020201"
"7","I","","hibiscus",NA,"C","C","20020201"
"7","I","","indigofera.sch.",NA,"C","C","20020201"
"7","I","","indigofera.brev.",NA,"C","C","20020201"
"7","I","","kyllinger",NA,"C","C","20020201"
"7","I","","leucus",NA,"C","C","20020201"
"7","I","","misopates",NA,"C","C","20020201"
"7","I","","monechima",NA,"C","C","20020201"
"7","I","","monsonia",NA,"C","C","20020201"
"7","I","","pavonia",NA,"C","C","20020201"
"7","I","","phyllanthus",NA,"C","C","20020201"
"7","I","","polygala",NA,"C","C","20020201"
"7","I","","pomea",NA,"C","C","20020201"
"7","I","","portulaca",NA,"C","C","20020201"
"7","I","","rhinacanthus",NA,"C","C","20020201"
"7","I","","rhynchosia",NA,"C","C","20020201"
"7","I","","solanum.big",NA,"C","C","20020201"
"7","I","","solanum.small",NA,"C","C","20020201"
"7","I","","oxygonum",NA,"C","C","20020201"
"7","I","","b",NA,"C","C","20020201"
"7","I","","c",NA,"C","C","20020201"
"7","I","","d",NA,"C","C","20020201"
"7","I","","e",NA,"C","C","20020201"
"7","I","","h",NA,"C","C","20020201"
"7","I","","lily",NA,"C","C","20020201"
