"trap.station","trap.station_2","pin.frame.data.cover","Species","Sp_Pin_Hits","Treatment","Block","Date"
"1","I","","indigofera.sch.",NA,"C","N","20020201"
"1","I","","indigofera.brev.",NA,"C","N","20020201"
"1","I","","kyllinger",NA,"C","N","20020201"
"1","I","","leucus",NA,"C","N","20020201"
"1","I","","misopates",NA,"C","N","20020201"
"1","I","","monechima",NA,"C","N","20020201"
"1","I","","monsonia",NA,"C","N","20020201"
"1","I","","pavonia",NA,"C","N","20020201"
"1","I","","phyllanthus",NA,"C","N","20020201"
"1","I","","polygala",NA,"C","N","20020201"
"1","I","","pomea",NA,"C","N","20020201"
"1","I","","portulaca",NA,"C","N","20020201"
"1","I","","rhinacanthus",NA,"C","N","20020201"
"1","I","","rhynchosia",NA,"C","N","20020201"
"1","I","","solanum.big",NA,"C","N","20020201"
"1","I","","solanum.small",NA,"C","N","20020201"
"1","I","","oxygonum",NA,"C","N","20020201"
"1","I","","b",NA,"C","N","20020201"
"1","I","","c",NA,"C","N","20020201"
"1","I","","d",NA,"C","N","20020201"
"1","I","","e",NA,"C","N","20020201"
"1","I","","h",NA,"C","N","20020201"
"1","I","","lily",NA,"C","N","20020201"
"1","I","","j",NA,"C","N","20020201"
"1","I","","k",NA,"C","N","20020201"
"1","I","","bares",NA,"C","N","20020201"
"1","I","","o.",NA,"C","N","20020201"
"1","I","","alistider",NA,"C","N","20020201"
"1","J","","bothriochloa",NA,"C","N","20020201"
"1","J","","brachiaria",5,"C","N","20020201"
"1","J","","dinebra",NA,"C","N","20020201"
"1","J","","eragrostis",NA,"C","N","20020201"
"1","J","","lintonia",NA,"C","N","20020201"
"1","J","","mariscus",NA,"C","N","20020201"
"1","J","","p..mezianum",NA,"C","N","20020201"
"1","J","","p..stramineum",NA,"C","N","20020201"
"1","J","","sporobolus",NA,"C","N","20020201"
"1","J","","themeda",NA,"C","N","20020201"
"1","J","","a",NA,"C","N","20020201"
"1","J","","f",NA,"C","N","20020201"
"1","J","","g",NA,"C","N","20020201"
"1","J","","m",NA,"C","N","20020201"
"1","J","","n",NA,"C","N","20020201"
"1","J","","aerva",NA,"C","N","20020201"
"1","J","","aspilia",NA,"C","N","20020201"
"1","J","","commelina",6,"C","N","20020201"
"1","J","","conyza",NA,"C","N","20020201"
"1","J","","discoriste",NA,"C","N","20020201"
"1","J","","helichrysum",1,"C","N","20020201"
"1","J","","hibiscus",NA,"C","N","20020201"
"1","J","","indigofera.sch.",NA,"C","N","20020201"
"1","J","","indigofera.brev.",NA,"C","N","20020201"
"1","J","","kyllinger",NA,"C","N","20020201"
"1","J","","leucus",NA,"C","N","20020201"
"1","J","","misopates",NA,"C","N","20020201"
"1","J","","monechima",NA,"C","N","20020201"
"1","J","","monsonia",NA,"C","N","20020201"
"1","J","","pavonia",NA,"C","N","20020201"
"1","J","","phyllanthus",NA,"C","N","20020201"
"1","J","","polygala",NA,"C","N","20020201"
"1","J","","pomea",NA,"C","N","20020201"
"1","J","","portulaca",NA,"C","N","20020201"
"1","J","","rhinacanthus",NA,"C","N","20020201"
"1","J","","rhynchosia",NA,"C","N","20020201"
"1","J","","solanum.big",NA,"C","N","20020201"
"1","J","","solanum.small",NA,"C","N","20020201"
"1","J","","oxygonum",NA,"C","N","20020201"
"1","J","","b",NA,"C","N","20020201"
"1","J","","c",NA,"C","N","20020201"
"1","J","","d",NA,"C","N","20020201"
"1","J","","e",NA,"C","N","20020201"
"1","J","","h",NA,"C","N","20020201"
"1","J","","lily",NA,"C","N","20020201"
"1","J","","j",NA,"C","N","20020201"
"1","J","","k",NA,"C","N","20020201"
"1","J","","bares",2,"C","N","20020201"
"1","J","","o.",NA,"C","N","20020201"
"1","J","","alistider",NA,"C","N","20020201"
"2","J","","bothriochloa",NA,"C","N","20020201"
"2","J","","brachiaria",NA,"C","N","20020201"
"2","J","","dinebra",NA,"C","N","20020201"
"2","J","","eragrostis",NA,"C","N","20020201"
"2","J","","lintonia",NA,"C","N","20020201"
"2","J","","mariscus",NA,"C","N","20020201"
"2","J","","p..mezianum",NA,"C","N","20020201"
"2","J","","p..stramineum",NA,"C","N","20020201"
"2","J","","sporobolus",NA,"C","N","20020201"
"2","J","","themeda",8,"C","N","20020201"
"2","J","","a",NA,"C","N","20020201"
"2","J","","f",NA,"C","N","20020201"
"2","J","","g",NA,"C","N","20020201"
"2","J","","m",NA,"C","N","20020201"
"2","J","","n",NA,"C","N","20020201"
"2","J","","aerva",NA,"C","N","20020201"
"2","J","","aspilia",NA,"C","N","20020201"
"2","J","","commelina",NA,"C","N","20020201"
"2","J","","conyza",NA,"C","N","20020201"
"2","J","","discoriste",NA,"C","N","20020201"
"2","J","","helichrysum",NA,"C","N","20020201"
"2","J","","hibiscus",NA,"C","N","20020201"
"2","J","","indigofera.sch.",NA,"C","N","20020201"
"2","J","","indigofera.brev.",NA,"C","N","20020201"
"2","J","","kyllinger",NA,"C","N","20020201"
"2","J","","leucus",NA,"C","N","20020201"
"2","J","","misopates",NA,"C","N","20020201"
"2","J","","monechima",NA,"C","N","20020201"
"2","J","","monsonia",NA,"C","N","20020201"
"2","J","","pavonia",NA,"C","N","20020201"
"2","J","","phyllanthus",NA,"C","N","20020201"
"2","J","","polygala",NA,"C","N","20020201"
"2","J","","pomea",NA,"C","N","20020201"
"2","J","","portulaca",NA,"C","N","20020201"
"2","J","","rhinacanthus",NA,"C","N","20020201"
"2","J","","rhynchosia",NA,"C","N","20020201"
"2","J","","solanum.big",NA,"C","N","20020201"
"2","J","","solanum.small",NA,"C","N","20020201"
"2","J","","oxygonum",NA,"C","N","20020201"
"2","J","","b",NA,"C","N","20020201"
"2","J","","c",NA,"C","N","20020201"
"2","J","","d",NA,"C","N","20020201"
"2","J","","e",NA,"C","N","20020201"
"2","J","","h",NA,"C","N","20020201"
"2","J","","lily",NA,"C","N","20020201"
"2","J","","j",NA,"C","N","20020201"
"2","J","","k",NA,"C","N","20020201"
"2","J","","bares",2,"C","N","20020201"
"2","J","","o.",NA,"C","N","20020201"
"2","J","","alistider",NA,"C","N","20020201"
"2","I","","bothriochloa",NA,"C","N","20020201"
"2","I","","brachiaria",NA,"C","N","20020201"
"2","I","","dinebra",NA,"C","N","20020201"
"2","I","","eragrostis",NA,"C","N","20020201"
"2","I","","lintonia",NA,"C","N","20020201"
"2","I","","mariscus",NA,"C","N","20020201"
"2","I","","p..mezianum",NA,"C","N","20020201"
"2","I","","p..stramineum",10,"C","N","20020201"
"2","I","","sporobolus",NA,"C","N","20020201"
"2","I","","themeda",NA,"C","N","20020201"
"2","I","","a",NA,"C","N","20020201"
"2","I","","f",NA,"C","N","20020201"
"2","I","","g",NA,"C","N","20020201"
"2","I","","m",NA,"C","N","20020201"
"2","I","","n",NA,"C","N","20020201"
"2","I","","aerva",NA,"C","N","20020201"
"2","I","","aspilia",NA,"C","N","20020201"
"2","I","","commelina",NA,"C","N","20020201"
"2","I","","conyza",NA,"C","N","20020201"
"2","I","","discoriste",NA,"C","N","20020201"
"2","I","","helichrysum",2,"C","N","20020201"
"2","I","","hibiscus",NA,"C","N","20020201"
"2","I","","indigofera.sch.",NA,"C","N","20020201"
"2","I","","indigofera.brev.",NA,"C","N","20020201"
"2","I","","kyllinger",NA,"C","N","20020201"
"2","I","","leucus",NA,"C","N","20020201"
"2","I","","misopates",NA,"C","N","20020201"
"2","I","","monechima",NA,"C","N","20020201"
"2","I","","monsonia",NA,"C","N","20020201"
"2","I","","pavonia",NA,"C","N","20020201"
"2","I","","phyllanthus",NA,"C","N","20020201"
"2","I","","polygala",NA,"C","N","20020201"
"2","I","","pomea",NA,"C","N","20020201"
"2","I","","portulaca",NA,"C","N","20020201"
"2","I","","rhinacanthus",NA,"C","N","20020201"
"2","I","","rhynchosia",NA,"C","N","20020201"
"2","I","","solanum.big",NA,"C","N","20020201"
"2","I","","solanum.small",NA,"C","N","20020201"
"2","I","","oxygonum",NA,"C","N","20020201"
"2","I","","b",NA,"C","N","20020201"
