,,Feb/March 2000,,,,Pin Frame Data Cover,,,,,,,,,,,,,,,,,,,,,,,,,
2,B,,,0,3,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,A,,,0,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,A,,,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,B,,,0,0,3,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
3,C,,,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,D,,,6,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,E,,,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,
3,F,,,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,G,,,3,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
3,H,,,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,I,,,6,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,J,,,2,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
4,J,,,0,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,I,,,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,H,,,0,6,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,G,,,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,F,,,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,E,,,4,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,D,,,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,C,,,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
4,B,,,3,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,A,,,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,
5,A,,,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,B,,,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
5,C,,,2,0,4,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
5,D,,,7,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,E,,,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,F,,,0,0,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,G,,,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,H,,,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,
5,I,,,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,J,,,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,J,,,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,I,,,1,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,H,,,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
6,G,,,7,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,F,,,5,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,E,,,3,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,D,,,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,C,,,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,B,,,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,A,,,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
7,A,,,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,B,,,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,C,,,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,D,,,0,3,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,E,,,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,F,,,6,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
7,G,,,4,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,H,,,3,0,3,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,I,,,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,J,,,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,J,,,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,I,,,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,H,,,2,0,3,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,G,,,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
8,F,,,3,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,E,,,3,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
8,D,,,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,C,,,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,B,,,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,A,,,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,A,,,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,B,,,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,C,,,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,D,,,4,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,E,,,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,F,,,4,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,G,,,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,H,,,0,0,2,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,I,,,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,J,,,0,2,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,J,,,2,4,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,I,,,2,1,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,H,,,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,
10,G,,,3,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,F,,,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,E,,,0,0,0,4,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,
10,D,,,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
10,C,,,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,B,,,0,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,A,,,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,228,145,131,209,72,16,44,2,5,4,34,1,8,0,0,0,13,0,0,0,0,0,0,0,0,31,0,
% cover,,,,22.8,20.9,24.0,20.9,7.2,1.6,4.4,0.2,0.5,0.4,3.4,0.1,0.8,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,111.60
Rel. Cov.,,,,20.43010753,18.72759857,21.50537634,18.72759857,6.451612903,1.433691756,3.94265233,0.17921147,0.448028674,0.358422939,3.046594982,0.089605735,0.716845878,0,0,0,1.164874552,0,0,0,0,0,0,0,0,2.777777778,0,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Feb/March 2000,,,,Pin Frame Data Frequency,,,,,,,,,,,,,,,,,,,,,,,,,
,,S - O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Disturbance,Mound <5m,Themeda,P. mezianum,P. stramineum,Lintonia,Brachiaria,Aerva,Aspilia,Commelina,Conyza,Discoriste,Helichrysum,Hibiscus,Indigofera sch.,Indigofera brev.,Kyllinger,Misopates,Monechima,Monsonia,Pavonia,Phyllanthus,Polygala,Portulaca,Rhinacanthus,Rhynchosia,Solanum big,Solanum small,Lipia,
1,A,Y,N,,,,,1,,1,,,,,,1,,,,1,,,,,,,,,,,
1,B,Y,N,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,
1,C,Y,N,1,1,1,,,1,1,,,,,,,,,,,,,,,,,,,,,
1,D,N,N,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,
1,E,N,Y,,1,1,1,,,,,,,,,,,,,1,,,,,,,,,,,
1,F,N,N,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,1,
1,G,Y,N,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1,H,N,N,,,1,1,,,1,,,,1,,,,,,,,,,,,,,,,,
1,I,N,N,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1,J,Y,N,,,,1,,,,,,,1,,,,,,,,,,,,,,,,1,
2,J,Y,N,,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,
2,I,Y,N,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,
2,H,N,N,1,1,,1,,1,,,,1,,,,,,,,,,,,,,,,,,
2,G,N,N,1,1,,1,,,,,,,,,1,,,,,,,,,,,,,,,
2,F,Y,N,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,
2,E,N,N,,1,,1,,,1,,,1,,,,,,,,,,,,,,,,,,
2,D,Y,N,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
2,C,N,N,,1,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,
2,B,N,N,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,1,
2,A,N,N,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
3,A,Y,N,,1,1,1,1,,1,,,,,,,,,,1,,,,,,,,,,1,
3,B,N,N,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,
3,C,N,N,1,1,,1,1,,1,,,,,,,,,,,,,,,,,,,,,
3,D,N,N,1,1,,1,1,,,,,,,,,,,,1,,,,,,,,,,1,
3,E,N,N,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
3,F,N,N,1,1,,1,,1,,,,,,,,,,,1,,,,,,,,,,1,
3,G,N,N,1,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,
3,H,N,N,1,,,1,1,,1,,,,,,,,,,1,,,,,,,,,,,
3,I,N,N,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,1,
3,J,N,N,,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,
4,J,N,Y,,1,1,,,,,,,,,1,,,,,,,,,,,,,,,1,
4,I,N,N,,1,,,1,,,,,,1,,,,,,,,,,,,,,,,,
4,H,Y,N,,1,,1,,,,,,,,,,,,,1,,,,,,,,,,1,
4,G,N,N,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,1,
4,F,N,N,1,1,1,1,1,1,,,,,1,,,,,,1,,,,,,,,,,,
4,E,Y,N,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,
4,D,Y,N,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,1,
4,C,N,N,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,
4,B,N,N,,,1,,,,,,,,,,,,,,1,,,,,,,,,,1,
4,A,Y,N,1,1,1,1,1,,,,,,,,,,,,1,,,,,,,,,,1,
5,A,N,Y,,,1,1,,,,,,,,,,,,,1,,,,,,,,,,1,
5,B,N,Y,,1,1,1,,,,,,,,,,,,,1,,,,,,,,,,1,
5,C,Y,N,1,,1,1,,,,,1,,,,,,,,,,,,,,,,,,1,
5,D,N,N,1,1,,1,,,,,,,,,,,,,1,,,,,,,,,,1,
5,E,N,N,1,1,1,1,,,,,,,,,,,,,1,,,,,,,,,,,
5,F,N,Y,,,1,1,,1,,,,,,,,,,,1,,,,,,,,,,1,
5,G,N,Y,,,1,,,,,,,,,,,,,,1,,,,,,,,,,1,
5,H,N,N,,,1,1,,,,,,,,,,,,,1,,,,,,,,,,1,
5,I,N,N,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,1,
5,J,Y,N,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,
6,J,N,N,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,
6,I,N,N,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,
6,H,Y,N,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,,
6,G,N,Y,1,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,
6,F,N,N,1,,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,
6,E,N,N,1,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,
6,D,N,N,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,
6,C,N,N,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,
6,B,N,N,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,
6,A,N,N,,1,1,,,,,,,,,,,,,,1,,,,,,,,,1,,
7,A,N,N,1,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,
7,B,N,N,1,,1,1,,,,,,,,,1,,,,,,,,,,,,,1,,
7,C,N,N,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
7,D,Y,N,,1,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,
7,E,Y,N,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
7,F,N,N,1,,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,
7,G,Y,N,1,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,
7,H,N,N,1,,1,,1,,1,,,1,,,,,,,,,,,,,,,,,,
7,I,N,N,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
7,J,N,N,1,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,
8,J,Y,N,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,
8,I,N,N,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
8,H,N,N,1,,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,
8,G,Y,N,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,1,,
8,F,N,N,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,
8,E,Y,N,1,1,1,1,1,,,,,,,,,,,,1,,,,,,,,,,,
8,D,Y,N,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
8,C,N,N,1,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,
8,B,Y,N,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,
8,A,Y,N,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,
9,A,N,N,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
9,B,Y,N,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,
9,C,N,N,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,
9,D,N,N,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
9,E,N,N,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
9,F,N,N,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,
9,G,Y,N,,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,
9,H,N,N,,,1,1,,,1,,,,1,,,,,,,,,,,,,,,,,
9,I,Y,N,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
9,J,Y,N,,1,,1,1,1,,,,1,,,,,,,,,,,,,,,,,,
10,J,N,N,1,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,
10,I,N,N,1,1,,1,1,,1,,,,,,,,,,,,,,,,,,,,,
10,H,Y,N,1,,1,1,1,,,,,,,,,,,,1,,,,,,,,,1,,
10,G,N,N,1,,1,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,
10,F,N,N,1,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,
10,E,N,N,,,,1,,,1,,,,1,,,,,,1,,,,,,,,,,,
10,D,Y,N,,1,,1,,1,1,,,,,,,,,,1,,,,,,,,,,,
10,C,Y,N,,1,,1,1,,,,,,,,,,,,1,,,,,,,,,,,
10,B,Y,N,,1,,1,1,,1,,,,,,,,,,1,,,,,,,,,,,
10,A,Y,N,1,,,1,,1,1,,,,,,,,,,,,,,,,,,,1,,
,,% freq.,,61,53,42,78,32,22,29,1,3,6,10,1,9,0,0,0,30,0,0,0,0,0,0,0,0,7,24,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
