"trap.station","trap.station_2","pin.frame.data.cover","Species","Sp_Pin_Hits","Treatment","Block","Date"
"1","C","","c",NA,"C","S","20010501"
"1","C","","d",NA,"C","S","20010501"
"1","C","","e",NA,"C","S","20010501"
"1","C","","h",NA,"C","S","20010501"
"1","C","","j",NA,"C","S","20010501"
"1","C","","k",NA,"C","S","20010501"
"1","C","","l",NA,"C","S","20010501"
"1","C","","n_2",NA,"C","S","20010501"
"1","C","","cactus",NA,"C","S","20010501"
"1","C","","commicarpus",NA,"C","S","20010501"
"1","C","","m_2",NA,"C","S","20010501"
"1","C","","plectranthus",NA,"C","S","20010501"
"1","C","","sida",NA,"C","S","20010501"
"1","C","","tragus",NA,"C","S","20010501"
"1","C","","bares",2,"C","S","20010501"
"1","D","","bothriochloa",NA,"C","S","20010501"
"1","D","","brachiaria",NA,"C","S","20010501"
"1","D","","dinebra",NA,"C","S","20010501"
"1","D","","eragrostis",NA,"C","S","20010501"
"1","D","","lintonia",NA,"C","S","20010501"
"1","D","","mariscus",NA,"C","S","20010501"
"1","D","","p..mezianum",3,"C","S","20010501"
"1","D","","p..stramineum",NA,"C","S","20010501"
"1","D","","sporobolus",NA,"C","S","20010501"
"1","D","","themeda",NA,"C","S","20010501"
"1","D","","a",NA,"C","S","20010501"
"1","D","","f",NA,"C","S","20010501"
"1","D","","g",NA,"C","S","20010501"
"1","D","","m",NA,"C","S","20010501"
"1","D","","n",NA,"C","S","20010501"
"1","D","","aerva",NA,"C","S","20010501"
"1","D","","aspilia",NA,"C","S","20010501"
"1","D","","commelina",NA,"C","S","20010501"
"1","D","","conyza",NA,"C","S","20010501"
"1","D","","discoriste",NA,"C","S","20010501"
"1","D","","helichrysum",NA,"C","S","20010501"
"1","D","","hibiscus",NA,"C","S","20010501"
"1","D","","indigofera.sch.",NA,"C","S","20010501"
"1","D","","indigofera.brev.",NA,"C","S","20010501"
"1","D","","leucas",NA,"C","S","20010501"
"1","D","","misopates",NA,"C","S","20010501"
"1","D","","monechima",NA,"C","S","20010501"
"1","D","","monsonia",NA,"C","S","20010501"
"1","D","","pavonia",NA,"C","S","20010501"
"1","D","","phyllanthus",NA,"C","S","20010501"
"1","D","","polygala",NA,"C","S","20010501"
"1","D","","pomea",NA,"C","S","20010501"
"1","D","","portulaca",NA,"C","S","20010501"
"1","D","","rhinacanthus",NA,"C","S","20010501"
"1","D","","rhynchosia",NA,"C","S","20010501"
"1","D","","solanum.big",NA,"C","S","20010501"
"1","D","","solanum.small",NA,"C","S","20010501"
"1","D","","oxygonum",NA,"C","S","20010501"
"1","D","","b",NA,"C","S","20010501"
"1","D","","c",NA,"C","S","20010501"
"1","D","","d",NA,"C","S","20010501"
"1","D","","e",NA,"C","S","20010501"
"1","D","","h",NA,"C","S","20010501"
"1","D","","j",NA,"C","S","20010501"
"1","D","","k",NA,"C","S","20010501"
"1","D","","l",NA,"C","S","20010501"
"1","D","","n_2",NA,"C","S","20010501"
"1","D","","cactus",NA,"C","S","20010501"
"1","D","","commicarpus",NA,"C","S","20010501"
"1","D","","m_2",NA,"C","S","20010501"
"1","D","","plectranthus",NA,"C","S","20010501"
"1","D","","sida",NA,"C","S","20010501"
"1","D","","tragus",NA,"C","S","20010501"
"1","D","","bares",7,"C","S","20010501"
"1","E","","bothriochloa",NA,"C","S","20010501"
"1","E","","brachiaria",7,"C","S","20010501"
"1","E","","dinebra",NA,"C","S","20010501"
"1","E","","eragrostis",NA,"C","S","20010501"
"1","E","","lintonia",NA,"C","S","20010501"
"1","E","","mariscus",NA,"C","S","20010501"
"1","E","","p..mezianum",NA,"C","S","20010501"
"1","E","","p..stramineum",3,"C","S","20010501"
"1","E","","sporobolus",NA,"C","S","20010501"
"1","E","","themeda",2,"C","S","20010501"
"1","E","","a",NA,"C","S","20010501"
"1","E","","f",NA,"C","S","20010501"
"1","E","","g",NA,"C","S","20010501"
"1","E","","m",NA,"C","S","20010501"
"1","E","","n",NA,"C","S","20010501"
"1","E","","aerva",NA,"C","S","20010501"
"1","E","","aspilia",NA,"C","S","20010501"
"1","E","","commelina",NA,"C","S","20010501"
"1","E","","conyza",NA,"C","S","20010501"
"1","E","","discoriste",NA,"C","S","20010501"
"1","E","","helichrysum",NA,"C","S","20010501"
"1","E","","hibiscus",NA,"C","S","20010501"
"1","E","","indigofera.sch.",NA,"C","S","20010501"
"1","E","","indigofera.brev.",NA,"C","S","20010501"
"1","E","","leucas",NA,"C","S","20010501"
"1","E","","misopates",NA,"C","S","20010501"
"1","E","","monechima",NA,"C","S","20010501"
"1","E","","monsonia",NA,"C","S","20010501"
"1","E","","pavonia",NA,"C","S","20010501"
"1","E","","phyllanthus",NA,"C","S","20010501"
"1","E","","polygala",NA,"C","S","20010501"
"1","E","","pomea",NA,"C","S","20010501"
"1","E","","portulaca",NA,"C","S","20010501"
"1","E","","rhinacanthus",NA,"C","S","20010501"
"1","E","","rhynchosia",NA,"C","S","20010501"
"1","E","","solanum.big",NA,"C","S","20010501"
"1","E","","solanum.small",NA,"C","S","20010501"
"1","E","","oxygonum",NA,"C","S","20010501"
"1","E","","b",NA,"C","S","20010501"
"1","E","","c",NA,"C","S","20010501"
"1","E","","d",NA,"C","S","20010501"
"1","E","","e",NA,"C","S","20010501"
"1","E","","h",NA,"C","S","20010501"
"1","E","","j",NA,"C","S","20010501"
"1","E","","k",NA,"C","S","20010501"
"1","E","","l",NA,"C","S","20010501"
"1","E","","n_2",NA,"C","S","20010501"
"1","E","","cactus",NA,"C","S","20010501"
"1","E","","commicarpus",NA,"C","S","20010501"
"1","E","","m_2",NA,"C","S","20010501"
"1","E","","plectranthus",NA,"C","S","20010501"
"1","E","","sida",NA,"C","S","20010501"
"1","E","","tragus",NA,"C","S","20010501"
"1","E","","bares",5,"C","S","20010501"
"1","F","","bothriochloa",NA,"C","S","20010501"
"1","F","","brachiaria",2,"C","S","20010501"
"1","F","","dinebra",NA,"C","S","20010501"
"1","F","","eragrostis",NA,"C","S","20010501"
"1","F","","lintonia",NA,"C","S","20010501"
"1","F","","mariscus",NA,"C","S","20010501"
"1","F","","p..mezianum",NA,"C","S","20010501"
"1","F","","p..stramineum",NA,"C","S","20010501"
"1","F","","sporobolus",NA,"C","S","20010501"
"1","F","","themeda",3,"C","S","20010501"
"1","F","","a",NA,"C","S","20010501"
"1","F","","f",NA,"C","S","20010501"
"1","F","","g",NA,"C","S","20010501"
"1","F","","m",NA,"C","S","20010501"
"1","F","","n",NA,"C","S","20010501"
"1","F","","aerva",NA,"C","S","20010501"
"1","F","","aspilia",NA,"C","S","20010501"
"1","F","","commelina",NA,"C","S","20010501"
"1","F","","conyza",NA,"C","S","20010501"
"1","F","","discoriste",NA,"C","S","20010501"
"1","F","","helichrysum",NA,"C","S","20010501"
"1","F","","hibiscus",NA,"C","S","20010501"
"1","F","","indigofera.sch.",NA,"C","S","20010501"
"1","F","","indigofera.brev.",NA,"C","S","20010501"
"1","F","","leucas",NA,"C","S","20010501"
"1","F","","misopates",NA,"C","S","20010501"
"1","F","","monechima",NA,"C","S","20010501"
"1","F","","monsonia",NA,"C","S","20010501"
"1","F","","pavonia",NA,"C","S","20010501"
"1","F","","phyllanthus",NA,"C","S","20010501"
"1","F","","polygala",NA,"C","S","20010501"
"1","F","","pomea",NA,"C","S","20010501"
"1","F","","portulaca",NA,"C","S","20010501"
"1","F","","rhinacanthus",NA,"C","S","20010501"
"1","F","","rhynchosia",NA,"C","S","20010501"
"1","F","","solanum.big",NA,"C","S","20010501"
"1","F","","solanum.small",NA,"C","S","20010501"
"1","F","","oxygonum",NA,"C","S","20010501"
"1","F","","b",NA,"C","S","20010501"
"1","F","","c",NA,"C","S","20010501"
"1","F","","d",NA,"C","S","20010501"
"1","F","","e",NA,"C","S","20010501"
"1","F","","h",NA,"C","S","20010501"
"1","F","","j",NA,"C","S","20010501"
"1","F","","k",NA,"C","S","20010501"
"1","F","","l",NA,"C","S","20010501"
"1","F","","n_2",NA,"C","S","20010501"
"1","F","","cactus",NA,"C","S","20010501"
"1","F","","commicarpus",NA,"C","S","20010501"
"1","F","","m_2",NA,"C","S","20010501"
"1","F","","plectranthus",NA,"C","S","20010501"
"1","F","","sida",NA,"C","S","20010501"
"1","F","","tragus",NA,"C","S","20010501"
"1","F","","bares",1,"C","S","20010501"
"1","G","","bothriochloa",NA,"C","S","20010501"
"1","G","","brachiaria",4,"C","S","20010501"
"1","G","","dinebra",NA,"C","S","20010501"
"1","G","","eragrostis",NA,"C","S","20010501"
"1","G","","lintonia",NA,"C","S","20010501"
"1","G","","mariscus",NA,"C","S","20010501"
"1","G","","p..mezianum",1,"C","S","20010501"
"1","G","","p..stramineum",NA,"C","S","20010501"
"1","G","","sporobolus",NA,"C","S","20010501"
"1","G","","themeda",NA,"C","S","20010501"
"1","G","","a",NA,"C","S","20010501"
"1","G","","f",NA,"C","S","20010501"
"1","G","","g",NA,"C","S","20010501"
"1","G","","m",NA,"C","S","20010501"
"1","G","","n",NA,"C","S","20010501"
"1","G","","aerva",NA,"C","S","20010501"
"1","G","","aspilia",NA,"C","S","20010501"
"1","G","","commelina",NA,"C","S","20010501"
"1","G","","conyza",NA,"C","S","20010501"
"1","G","","discoriste",NA,"C","S","20010501"
"1","G","","helichrysum",NA,"C","S","20010501"
"1","G","","hibiscus",NA,"C","S","20010501"
"1","G","","indigofera.sch.",NA,"C","S","20010501"
"1","G","","indigofera.brev.",NA,"C","S","20010501"
"1","G","","leucas",NA,"C","S","20010501"
"1","G","","misopates",NA,"C","S","20010501"
"1","G","","monechima",NA,"C","S","20010501"
"1","G","","monsonia",NA,"C","S","20010501"
"1","G","","pavonia",NA,"C","S","20010501"
"1","G","","phyllanthus",NA,"C","S","20010501"
"1","G","","polygala",NA,"C","S","20010501"
"1","G","","pomea",NA,"C","S","20010501"
"1","G","","portulaca",NA,"C","S","20010501"
"1","G","","rhinacanthus",NA,"C","S","20010501"
"1","G","","rhynchosia",NA,"C","S","20010501"
"1","G","","solanum.big",NA,"C","S","20010501"
"1","G","","solanum.small",NA,"C","S","20010501"
"1","G","","oxygonum",NA,"C","S","20010501"
"1","G","","b",NA,"C","S","20010501"
"1","G","","c",NA,"C","S","20010501"
"1","G","","d",NA,"C","S","20010501"
"1","G","","e",NA,"C","S","20010501"
"1","G","","h",NA,"C","S","20010501"
"1","G","","j",NA,"C","S","20010501"
"1","G","","k",NA,"C","S","20010501"
"1","G","","l",NA,"C","S","20010501"
"1","G","","n_2",NA,"C","S","20010501"
"1","G","","cactus",NA,"C","S","20010501"
"1","G","","commicarpus",NA,"C","S","20010501"
"1","G","","m_2",NA,"C","S","20010501"
"1","G","","plectranthus",NA,"C","S","20010501"
"1","G","","sida",NA,"C","S","20010501"
"1","G","","tragus",NA,"C","S","20010501"
"1","G","","bares",7,"C","S","20010501"
"1","H","","bothriochloa",NA,"C","S","20010501"
"1","H","","brachiaria",3,"C","S","20010501"
"1","H","","dinebra",NA,"C","S","20010501"
"1","H","","eragrostis",NA,"C","S","20010501"
"1","H","","lintonia",NA,"C","S","20010501"
"1","H","","mariscus",NA,"C","S","20010501"
"1","H","","p..mezianum",NA,"C","S","20010501"
"1","H","","p..stramineum",NA,"C","S","20010501"
"1","H","","sporobolus",NA,"C","S","20010501"
"1","H","","themeda",NA,"C","S","20010501"
"1","H","","a",NA,"C","S","20010501"
"1","H","","f",NA,"C","S","20010501"
"1","H","","g",NA,"C","S","20010501"
"1","H","","m",NA,"C","S","20010501"
"1","H","","n",NA,"C","S","20010501"
"1","H","","aerva",NA,"C","S","20010501"
"1","H","","aspilia",NA,"C","S","20010501"
"1","H","","commelina",NA,"C","S","20010501"
"1","H","","conyza",NA,"C","S","20010501"
"1","H","","discoriste",NA,"C","S","20010501"
"1","H","","helichrysum",NA,"C","S","20010501"
"1","H","","hibiscus",NA,"C","S","20010501"
"1","H","","indigofera.sch.",NA,"C","S","20010501"
"1","H","","indigofera.brev.",NA,"C","S","20010501"
"1","H","","leucas",NA,"C","S","20010501"
"1","H","","misopates",NA,"C","S","20010501"
"1","H","","monechima",NA,"C","S","20010501"
"1","H","","monsonia",NA,"C","S","20010501"
"1","H","","pavonia",NA,"C","S","20010501"
"1","H","","phyllanthus",NA,"C","S","20010501"
"1","H","","polygala",NA,"C","S","20010501"
"1","H","","pomea",NA,"C","S","20010501"
"1","H","","portulaca",NA,"C","S","20010501"
"1","H","","rhinacanthus",NA,"C","S","20010501"
"1","H","","rhynchosia",NA,"C","S","20010501"
"1","H","","solanum.big",NA,"C","S","20010501"
"1","H","","solanum.small",1,"C","S","20010501"
"1","H","","oxygonum",NA,"C","S","20010501"
"1","H","","b",NA,"C","S","20010501"
"1","H","","c",NA,"C","S","20010501"
"1","H","","d",NA,"C","S","20010501"
"1","H","","e",NA,"C","S","20010501"
"1","H","","h",NA,"C","S","20010501"
"1","H","","j",NA,"C","S","20010501"
"1","H","","k",NA,"C","S","20010501"
"1","H","","l",NA,"C","S","20010501"
"1","H","","n_2",NA,"C","S","20010501"
"1","H","","cactus",NA,"C","S","20010501"
"1","H","","commicarpus",NA,"C","S","20010501"
"1","H","","m_2",NA,"C","S","20010501"
"1","H","","plectranthus",NA,"C","S","20010501"
"1","H","","sida",NA,"C","S","20010501"
"1","H","","tragus",NA,"C","S","20010501"
"1","H","","bares",5,"C","S","20010501"
"1","I","","bothriochloa",NA,"C","S","20010501"
"1","I","","brachiaria",1,"C","S","20010501"
"1","I","","dinebra",NA,"C","S","20010501"
"1","I","","eragrostis",NA,"C","S","20010501"
"1","I","","lintonia",NA,"C","S","20010501"
"1","I","","mariscus",NA,"C","S","20010501"
"1","I","","p..mezianum",NA,"C","S","20010501"
"1","I","","p..stramineum",2,"C","S","20010501"
"1","I","","sporobolus",NA,"C","S","20010501"
"1","I","","themeda",NA,"C","S","20010501"
"1","I","","a",NA,"C","S","20010501"
"1","I","","f",NA,"C","S","20010501"
"1","I","","g",NA,"C","S","20010501"
"1","I","","m",NA,"C","S","20010501"
"1","I","","n",NA,"C","S","20010501"
"1","I","","aerva",NA,"C","S","20010501"
"1","I","","aspilia",NA,"C","S","20010501"
"1","I","","commelina",NA,"C","S","20010501"
"1","I","","conyza",NA,"C","S","20010501"
"1","I","","discoriste",NA,"C","S","20010501"
"1","I","","helichrysum",NA,"C","S","20010501"
"1","I","","hibiscus",NA,"C","S","20010501"
"1","I","","indigofera.sch.",NA,"C","S","20010501"
"1","I","","indigofera.brev.",NA,"C","S","20010501"
"1","I","","leucas",NA,"C","S","20010501"
"1","I","","misopates",NA,"C","S","20010501"
"1","I","","monechima",NA,"C","S","20010501"
"1","I","","monsonia",NA,"C","S","20010501"
"1","I","","pavonia",NA,"C","S","20010501"
"1","I","","phyllanthus",NA,"C","S","20010501"
"1","I","","polygala",NA,"C","S","20010501"
"1","I","","pomea",NA,"C","S","20010501"
"1","I","","portulaca",NA,"C","S","20010501"
"1","I","","rhinacanthus",NA,"C","S","20010501"
"1","I","","rhynchosia",NA,"C","S","20010501"
"1","I","","solanum.big",NA,"C","S","20010501"
"1","I","","solanum.small",NA,"C","S","20010501"
"1","I","","oxygonum",NA,"C","S","20010501"
"1","I","","b",NA,"C","S","20010501"
"1","I","","c",NA,"C","S","20010501"
"1","I","","d",NA,"C","S","20010501"
"1","I","","e",NA,"C","S","20010501"
"1","I","","h",1,"C","S","20010501"
"1","I","","j",NA,"C","S","20010501"
"1","I","","k",NA,"C","S","20010501"
"1","I","","l",NA,"C","S","20010501"
"1","I","","n_2",NA,"C","S","20010501"
"1","I","","cactus",NA,"C","S","20010501"
"1","I","","commicarpus",NA,"C","S","20010501"
"1","I","","m_2",NA,"C","S","20010501"
"1","I","","plectranthus",NA,"C","S","20010501"
"1","I","","sida",NA,"C","S","20010501"
"1","I","","tragus",NA,"C","S","20010501"
"1","I","","bares",4,"C","S","20010501"
"1","J","","bothriochloa",NA,"C","S","20010501"
"1","J","","brachiaria",NA,"C","S","20010501"
"1","J","","dinebra",NA,"C","S","20010501"
"1","J","","eragrostis",NA,"C","S","20010501"
"1","J","","lintonia",NA,"C","S","20010501"
"1","J","","mariscus",NA,"C","S","20010501"
"1","J","","p..mezianum",NA,"C","S","20010501"
"1","J","","p..stramineum",4,"C","S","20010501"
"1","J","","sporobolus",NA,"C","S","20010501"
"1","J","","themeda",NA,"C","S","20010501"
"1","J","","a",NA,"C","S","20010501"
"1","J","","f",NA,"C","S","20010501"
"1","J","","g",NA,"C","S","20010501"
"1","J","","m",NA,"C","S","20010501"
"1","J","","n",NA,"C","S","20010501"
"1","J","","aerva",NA,"C","S","20010501"
"1","J","","aspilia",NA,"C","S","20010501"
"1","J","","commelina",NA,"C","S","20010501"
"1","J","","conyza",NA,"C","S","20010501"
"1","J","","discoriste",NA,"C","S","20010501"
"1","J","","helichrysum",NA,"C","S","20010501"
"1","J","","hibiscus",NA,"C","S","20010501"
"1","J","","indigofera.sch.",NA,"C","S","20010501"
"1","J","","indigofera.brev.",NA,"C","S","20010501"
"1","J","","leucas",NA,"C","S","20010501"
"1","J","","misopates",NA,"C","S","20010501"
"1","J","","monechima",NA,"C","S","20010501"
"1","J","","monsonia",NA,"C","S","20010501"
"1","J","","pavonia",NA,"C","S","20010501"
"1","J","","phyllanthus",NA,"C","S","20010501"
"1","J","","polygala",NA,"C","S","20010501"
"1","J","","pomea",NA,"C","S","20010501"
"1","J","","portulaca",NA,"C","S","20010501"
"1","J","","rhinacanthus",NA,"C","S","20010501"
"1","J","","rhynchosia",NA,"C","S","20010501"
"1","J","","solanum.big",NA,"C","S","20010501"
"1","J","","solanum.small",NA,"C","S","20010501"
"1","J","","oxygonum",NA,"C","S","20010501"
"1","J","","b",NA,"C","S","20010501"
"1","J","","c",NA,"C","S","20010501"
"1","J","","d",NA,"C","S","20010501"
"1","J","","e",NA,"C","S","20010501"
"1","J","","h",NA,"C","S","20010501"
"1","J","","j",NA,"C","S","20010501"
"1","J","","k",NA,"C","S","20010501"
"1","J","","l",NA,"C","S","20010501"
"1","J","","n_2",NA,"C","S","20010501"
"1","J","","cactus",NA,"C","S","20010501"
"1","J","","commicarpus",NA,"C","S","20010501"
"1","J","","m_2",NA,"C","S","20010501"
"1","J","","plectranthus",NA,"C","S","20010501"
"1","J","","sida",NA,"C","S","20010501"
"1","J","","tragus",NA,"C","S","20010501"
"1","J","","bares",5,"C","S","20010501"
"2","J","","bothriochloa",NA,"C","S","20010501"
"2","J","","brachiaria",NA,"C","S","20010501"
"2","J","","dinebra",NA,"C","S","20010501"
"2","J","","eragrostis",NA,"C","S","20010501"
"2","J","","lintonia",NA,"C","S","20010501"
"2","J","","mariscus",NA,"C","S","20010501"
"2","J","","p..mezianum",NA,"C","S","20010501"
"2","J","","p..stramineum",NA,"C","S","20010501"
"2","J","","sporobolus",NA,"C","S","20010501"
"2","J","","themeda",6,"C","S","20010501"
"2","J","","a",NA,"C","S","20010501"
"2","J","","f",NA,"C","S","20010501"
"2","J","","g",NA,"C","S","20010501"
"2","J","","m",NA,"C","S","20010501"
"2","J","","n",NA,"C","S","20010501"
"2","J","","aerva",NA,"C","S","20010501"
"2","J","","aspilia",NA,"C","S","20010501"
"2","J","","commelina",NA,"C","S","20010501"
"2","J","","conyza",NA,"C","S","20010501"
"2","J","","discoriste",NA,"C","S","20010501"
"2","J","","helichrysum",NA,"C","S","20010501"
"2","J","","hibiscus",NA,"C","S","20010501"
"2","J","","indigofera.sch.",NA,"C","S","20010501"
"2","J","","indigofera.brev.",NA,"C","S","20010501"
"2","J","","leucas",NA,"C","S","20010501"
"2","J","","misopates",NA,"C","S","20010501"
"2","J","","monechima",NA,"C","S","20010501"
"2","J","","monsonia",NA,"C","S","20010501"
"2","J","","pavonia",NA,"C","S","20010501"
"2","J","","phyllanthus",NA,"C","S","20010501"
"2","J","","polygala",NA,"C","S","20010501"
"2","J","","pomea",NA,"C","S","20010501"
"2","J","","portulaca",NA,"C","S","20010501"
"2","J","","rhinacanthus",NA,"C","S","20010501"
"2","J","","rhynchosia",NA,"C","S","20010501"
"2","J","","solanum.big",NA,"C","S","20010501"
"2","J","","solanum.small",NA,"C","S","20010501"
"2","J","","oxygonum",NA,"C","S","20010501"
"2","J","","b",NA,"C","S","20010501"
"2","J","","c",NA,"C","S","20010501"
"2","J","","d",NA,"C","S","20010501"
"2","J","","e",1,"C","S","20010501"
"2","J","","h",NA,"C","S","20010501"
"2","J","","j",NA,"C","S","20010501"
"2","J","","k",NA,"C","S","20010501"
"2","J","","l",NA,"C","S","20010501"
"2","J","","n_2",NA,"C","S","20010501"
"2","J","","cactus",NA,"C","S","20010501"
"2","J","","commicarpus",NA,"C","S","20010501"
"2","J","","m_2",NA,"C","S","20010501"
"2","J","","plectranthus",NA,"C","S","20010501"
