"trap.station","trap.station_2","pin.frame.data.cover","Species","Sp_Pin_Hits","Treatment","Block","Date"
"1","A","","k",NA,"C","N","20010501"
"1","A","","l",NA,"C","N","20010501"
"1","A","","n",NA,"C","N","20010501"
"1","A","","cactus",NA,"C","N","20010501"
"1","A","","commicarpus",NA,"C","N","20010501"
"1","A","","m",NA,"C","N","20010501"
"1","A","","plectranthus",NA,"C","N","20010501"
"1","A","","sida",NA,"C","N","20010501"
"1","A","","tragus",NA,"C","N","20010501"
"1","A","","bares",3,"C","N","20010501"
"1","B","","bothriochloa",NA,"C","N","20010501"
"1","B","","brachiaria",NA,"C","N","20010501"
"1","B","","dinebra",1,"C","N","20010501"
"1","B","","eragrostis",NA,"C","N","20010501"
"1","B","","lintonia",NA,"C","N","20010501"
"1","B","","mariscus",NA,"C","N","20010501"
"1","B","","p..mezianum",NA,"C","N","20010501"
"1","B","","p..stramineum",NA,"C","N","20010501"
"1","B","","sporobolus",NA,"C","N","20010501"
"1","B","","themeda",10,"C","N","20010501"
"1","B","","a",NA,"C","N","20010501"
"1","B","","f",NA,"C","N","20010501"
"1","B","","g",NA,"C","N","20010501"
"1","B","","aerva",NA,"C","N","20010501"
"1","B","","aspilia",NA,"C","N","20010501"
"1","B","","commelina",1,"C","N","20010501"
"1","B","","conyza",NA,"C","N","20010501"
"1","B","","discoriste",NA,"C","N","20010501"
"1","B","","helichrysum",NA,"C","N","20010501"
"1","B","","hibiscus",NA,"C","N","20010501"
"1","B","","indigofera.sch.",NA,"C","N","20010501"
"1","B","","indigofera.brev.",NA,"C","N","20010501"
"1","B","","leucas",NA,"C","N","20010501"
"1","B","","lily",NA,"C","N","20010501"
"1","B","","misopates",NA,"C","N","20010501"
"1","B","","monechima",NA,"C","N","20010501"
"1","B","","monsonia",NA,"C","N","20010501"
"1","B","","oxygonum",NA,"C","N","20010501"
"1","B","","pavonia",NA,"C","N","20010501"
"1","B","","pelargonium",NA,"C","N","20010501"
"1","B","","phyllanthus",NA,"C","N","20010501"
"1","B","","polygala",NA,"C","N","20010501"
"1","B","","pomea",NA,"C","N","20010501"
"1","B","","portulaca",NA,"C","N","20010501"
"1","B","","rhinacanthus",NA,"C","N","20010501"
"1","B","","rhynchosia",NA,"C","N","20010501"
"1","B","","solanum.big",NA,"C","N","20010501"
"1","B","","solanum.small",NA,"C","N","20010501"
"1","B","","b",NA,"C","N","20010501"
"1","B","","c",NA,"C","N","20010501"
"1","B","","d",NA,"C","N","20010501"
"1","B","","e.",NA,"C","N","20010501"
"1","B","","h",NA,"C","N","20010501"
"1","B","","j",NA,"C","N","20010501"
"1","B","","k",NA,"C","N","20010501"
"1","B","","l",NA,"C","N","20010501"
"1","B","","n",NA,"C","N","20010501"
"1","B","","cactus",NA,"C","N","20010501"
"1","B","","commicarpus",NA,"C","N","20010501"
"1","B","","m",NA,"C","N","20010501"
"1","B","","plectranthus",NA,"C","N","20010501"
"1","B","","sida",NA,"C","N","20010501"
"1","B","","tragus",NA,"C","N","20010501"
"1","B","","bares",NA,"C","N","20010501"
"1","C","","bothriochloa",NA,"C","N","20010501"
"1","C","","brachiaria",NA,"C","N","20010501"
"1","C","","dinebra",2,"C","N","20010501"
"1","C","","eragrostis",NA,"C","N","20010501"
"1","C","","lintonia",NA,"C","N","20010501"
"1","C","","mariscus",NA,"C","N","20010501"
"1","C","","p..mezianum",4,"C","N","20010501"
"1","C","","p..stramineum",NA,"C","N","20010501"
"1","C","","sporobolus",NA,"C","N","20010501"
"1","C","","themeda",NA,"C","N","20010501"
"1","C","","a",NA,"C","N","20010501"
"1","C","","f",NA,"C","N","20010501"
"1","C","","g",NA,"C","N","20010501"
"1","C","","aerva",NA,"C","N","20010501"
"1","C","","aspilia",NA,"C","N","20010501"
"1","C","","commelina",2,"C","N","20010501"
"1","C","","conyza",NA,"C","N","20010501"
"1","C","","discoriste",NA,"C","N","20010501"
"1","C","","helichrysum",NA,"C","N","20010501"
"1","C","","hibiscus",NA,"C","N","20010501"
"1","C","","indigofera.sch.",NA,"C","N","20010501"
"1","C","","indigofera.brev.",NA,"C","N","20010501"
"1","C","","leucas",NA,"C","N","20010501"
"1","C","","lily",NA,"C","N","20010501"
"1","C","","misopates",NA,"C","N","20010501"
"1","C","","monechima",NA,"C","N","20010501"
"1","C","","monsonia",NA,"C","N","20010501"
"1","C","","oxygonum",NA,"C","N","20010501"
"1","C","","pavonia",NA,"C","N","20010501"
"1","C","","pelargonium",NA,"C","N","20010501"
"1","C","","phyllanthus",NA,"C","N","20010501"
"1","C","","polygala",NA,"C","N","20010501"
"1","C","","pomea",NA,"C","N","20010501"
"1","C","","portulaca",NA,"C","N","20010501"
"1","C","","rhinacanthus",NA,"C","N","20010501"
"1","C","","rhynchosia",NA,"C","N","20010501"
"1","C","","solanum.big",NA,"C","N","20010501"
"1","C","","solanum.small",NA,"C","N","20010501"
"1","C","","b",NA,"C","N","20010501"
"1","C","","c",NA,"C","N","20010501"
"1","C","","d",NA,"C","N","20010501"
"1","C","","e.",NA,"C","N","20010501"
"1","C","","h",NA,"C","N","20010501"
"1","C","","j",NA,"C","N","20010501"
"1","C","","k",NA,"C","N","20010501"
"1","C","","l",NA,"C","N","20010501"
"1","C","","n",NA,"C","N","20010501"
"1","C","","cactus",NA,"C","N","20010501"
"1","C","","commicarpus",NA,"C","N","20010501"
"1","C","","m",NA,"C","N","20010501"
"1","C","","plectranthus",NA,"C","N","20010501"
"1","C","","sida",NA,"C","N","20010501"
"1","C","","tragus",NA,"C","N","20010501"
"1","C","","bares",2,"C","N","20010501"
"1","D","","bothriochloa",NA,"C","N","20010501"
"1","D","","brachiaria",NA,"C","N","20010501"
"1","D","","dinebra",NA,"C","N","20010501"
"1","D","","eragrostis",NA,"C","N","20010501"
"1","D","","lintonia",NA,"C","N","20010501"
"1","D","","mariscus",NA,"C","N","20010501"
"1","D","","p..mezianum",4,"C","N","20010501"
"1","D","","p..stramineum",NA,"C","N","20010501"
"1","D","","sporobolus",NA,"C","N","20010501"
"1","D","","themeda",4,"C","N","20010501"
"1","D","","a",NA,"C","N","20010501"
"1","D","","f",NA,"C","N","20010501"
"1","D","","g",NA,"C","N","20010501"
"1","D","","aerva",NA,"C","N","20010501"
"1","D","","aspilia",NA,"C","N","20010501"
"1","D","","commelina",NA,"C","N","20010501"
"1","D","","conyza",NA,"C","N","20010501"
"1","D","","discoriste",NA,"C","N","20010501"
"1","D","","helichrysum",NA,"C","N","20010501"
"1","D","","hibiscus",NA,"C","N","20010501"
"1","D","","indigofera.sch.",NA,"C","N","20010501"
"1","D","","indigofera.brev.",NA,"C","N","20010501"
"1","D","","leucas",NA,"C","N","20010501"
"1","D","","lily",NA,"C","N","20010501"
"1","D","","misopates",NA,"C","N","20010501"
"1","D","","monechima",NA,"C","N","20010501"
"1","D","","monsonia",NA,"C","N","20010501"
"1","D","","oxygonum",NA,"C","N","20010501"
"1","D","","pavonia",NA,"C","N","20010501"
"1","D","","pelargonium",NA,"C","N","20010501"
"1","D","","phyllanthus",NA,"C","N","20010501"
"1","D","","polygala",NA,"C","N","20010501"
"1","D","","pomea",NA,"C","N","20010501"
"1","D","","portulaca",NA,"C","N","20010501"
"1","D","","rhinacanthus",NA,"C","N","20010501"
"1","D","","rhynchosia",NA,"C","N","20010501"
"1","D","","solanum.big",NA,"C","N","20010501"
"1","D","","solanum.small",NA,"C","N","20010501"
"1","D","","b",NA,"C","N","20010501"
"1","D","","c",NA,"C","N","20010501"
"1","D","","d",NA,"C","N","20010501"
"1","D","","e.",NA,"C","N","20010501"
"1","D","","h",NA,"C","N","20010501"
"1","D","","j",NA,"C","N","20010501"
"1","D","","k",NA,"C","N","20010501"
"1","D","","l",NA,"C","N","20010501"
"1","D","","n",NA,"C","N","20010501"
"1","D","","cactus",NA,"C","N","20010501"
"1","D","","commicarpus",NA,"C","N","20010501"
"1","D","","m",NA,"C","N","20010501"
"1","D","","plectranthus",NA,"C","N","20010501"
"1","D","","sida",NA,"C","N","20010501"
"1","D","","tragus",NA,"C","N","20010501"
"1","D","","bares",2,"C","N","20010501"
"1","E","","bothriochloa",NA,"C","N","20010501"
"1","E","","brachiaria",2,"C","N","20010501"
"1","E","","dinebra",NA,"C","N","20010501"
"1","E","","eragrostis",NA,"C","N","20010501"
"1","E","","lintonia",NA,"C","N","20010501"
"1","E","","mariscus",NA,"C","N","20010501"
"1","E","","p..mezianum",NA,"C","N","20010501"
"1","E","","p..stramineum",NA,"C","N","20010501"
"1","E","","sporobolus",NA,"C","N","20010501"
"1","E","","themeda",2,"C","N","20010501"
"1","E","","a",NA,"C","N","20010501"
"1","E","","f",NA,"C","N","20010501"
"1","E","","g",NA,"C","N","20010501"
"1","E","","aerva",NA,"C","N","20010501"
"1","E","","aspilia",NA,"C","N","20010501"
"1","E","","commelina",2,"C","N","20010501"
"1","E","","conyza",NA,"C","N","20010501"
"1","E","","discoriste",NA,"C","N","20010501"
"1","E","","helichrysum",NA,"C","N","20010501"
"1","E","","hibiscus",NA,"C","N","20010501"
"1","E","","indigofera.sch.",NA,"C","N","20010501"
"1","E","","indigofera.brev.",NA,"C","N","20010501"
"1","E","","leucas",NA,"C","N","20010501"
"1","E","","lily",NA,"C","N","20010501"
"1","E","","misopates",NA,"C","N","20010501"
"1","E","","monechima",NA,"C","N","20010501"
"1","E","","monsonia",NA,"C","N","20010501"
"1","E","","oxygonum",NA,"C","N","20010501"
"1","E","","pavonia",NA,"C","N","20010501"
"1","E","","pelargonium",NA,"C","N","20010501"
"1","E","","phyllanthus",NA,"C","N","20010501"
"1","E","","polygala",NA,"C","N","20010501"
"1","E","","pomea",NA,"C","N","20010501"
"1","E","","portulaca",NA,"C","N","20010501"
"1","E","","rhinacanthus",NA,"C","N","20010501"
"1","E","","rhynchosia",NA,"C","N","20010501"
"1","E","","solanum.big",NA,"C","N","20010501"
"1","E","","solanum.small",NA,"C","N","20010501"
"1","E","","b",NA,"C","N","20010501"
"1","E","","c",NA,"C","N","20010501"
"1","E","","d",NA,"C","N","20010501"
"1","E","","e.",NA,"C","N","20010501"
"1","E","","h",NA,"C","N","20010501"
"1","E","","j",NA,"C","N","20010501"
"1","E","","k",NA,"C","N","20010501"
"1","E","","l",NA,"C","N","20010501"
"1","E","","n",NA,"C","N","20010501"
"1","E","","cactus",NA,"C","N","20010501"
"1","E","","commicarpus",NA,"C","N","20010501"
"1","E","","m",NA,"C","N","20010501"
"1","E","","plectranthus",NA,"C","N","20010501"
"1","E","","sida",NA,"C","N","20010501"
"1","E","","tragus",NA,"C","N","20010501"
"1","E","","bares",4,"C","N","20010501"
"1","F","","bothriochloa",NA,"C","N","20010501"
"1","F","","brachiaria",NA,"C","N","20010501"
"1","F","","dinebra",NA,"C","N","20010501"
"1","F","","eragrostis",NA,"C","N","20010501"
"1","F","","lintonia",NA,"C","N","20010501"
"1","F","","mariscus",NA,"C","N","20010501"
"1","F","","p..mezianum",3,"C","N","20010501"
"1","F","","p..stramineum",1,"C","N","20010501"
"1","F","","sporobolus",NA,"C","N","20010501"
"1","F","","themeda",NA,"C","N","20010501"
"1","F","","a",NA,"C","N","20010501"
"1","F","","f",NA,"C","N","20010501"
"1","F","","g",NA,"C","N","20010501"
"1","F","","aerva",NA,"C","N","20010501"
"1","F","","aspilia",NA,"C","N","20010501"
"1","F","","commelina",NA,"C","N","20010501"
"1","F","","conyza",NA,"C","N","20010501"
"1","F","","discoriste",NA,"C","N","20010501"
"1","F","","helichrysum",NA,"C","N","20010501"
"1","F","","hibiscus",NA,"C","N","20010501"
"1","F","","indigofera.sch.",NA,"C","N","20010501"
"1","F","","indigofera.brev.",NA,"C","N","20010501"
"1","F","","leucas",NA,"C","N","20010501"
"1","F","","lily",NA,"C","N","20010501"
"1","F","","misopates",NA,"C","N","20010501"
"1","F","","monechima",NA,"C","N","20010501"
"1","F","","monsonia",NA,"C","N","20010501"
"1","F","","oxygonum",NA,"C","N","20010501"
"1","F","","pavonia",1,"C","N","20010501"
"1","F","","pelargonium",NA,"C","N","20010501"
"1","F","","phyllanthus",NA,"C","N","20010501"
"1","F","","polygala",NA,"C","N","20010501"
"1","F","","pomea",NA,"C","N","20010501"
"1","F","","portulaca",NA,"C","N","20010501"
"1","F","","rhinacanthus",NA,"C","N","20010501"
"1","F","","rhynchosia",NA,"C","N","20010501"
"1","F","","solanum.big",NA,"C","N","20010501"
"1","F","","solanum.small",NA,"C","N","20010501"
"1","F","","b",NA,"C","N","20010501"
"1","F","","c",NA,"C","N","20010501"
"1","F","","d",NA,"C","N","20010501"
"1","F","","e.",NA,"C","N","20010501"
"1","F","","h",NA,"C","N","20010501"
"1","F","","j",NA,"C","N","20010501"
"1","F","","k",NA,"C","N","20010501"
"1","F","","l",NA,"C","N","20010501"
"1","F","","n",NA,"C","N","20010501"
"1","F","","cactus",NA,"C","N","20010501"
"1","F","","commicarpus",NA,"C","N","20010501"
"1","F","","m",NA,"C","N","20010501"
"1","F","","plectranthus",NA,"C","N","20010501"
"1","F","","sida",NA,"C","N","20010501"
"1","F","","tragus",NA,"C","N","20010501"
"1","F","","bares",6,"C","N","20010501"
"1","G","","bothriochloa",NA,"C","N","20010501"
"1","G","","brachiaria",NA,"C","N","20010501"
"1","G","","dinebra",NA,"C","N","20010501"
"1","G","","eragrostis",NA,"C","N","20010501"
"1","G","","lintonia",NA,"C","N","20010501"
"1","G","","mariscus",NA,"C","N","20010501"
"1","G","","p..mezianum",3,"C","N","20010501"
"1","G","","p..stramineum",1,"C","N","20010501"
"1","G","","sporobolus",NA,"C","N","20010501"
"1","G","","themeda",NA,"C","N","20010501"
"1","G","","a",NA,"C","N","20010501"
"1","G","","f",NA,"C","N","20010501"
"1","G","","g",NA,"C","N","20010501"
"1","G","","aerva",NA,"C","N","20010501"
"1","G","","aspilia",NA,"C","N","20010501"
"1","G","","commelina",NA,"C","N","20010501"
"1","G","","conyza",NA,"C","N","20010501"
"1","G","","discoriste",NA,"C","N","20010501"
"1","G","","helichrysum",5,"C","N","20010501"
"1","G","","hibiscus",NA,"C","N","20010501"
"1","G","","indigofera.sch.",NA,"C","N","20010501"
"1","G","","indigofera.brev.",NA,"C","N","20010501"
"1","G","","leucas",NA,"C","N","20010501"
"1","G","","lily",NA,"C","N","20010501"
"1","G","","misopates",NA,"C","N","20010501"
"1","G","","monechima",NA,"C","N","20010501"
"1","G","","monsonia",NA,"C","N","20010501"
"1","G","","oxygonum",1,"C","N","20010501"
"1","G","","pavonia",NA,"C","N","20010501"
"1","G","","pelargonium",NA,"C","N","20010501"
"1","G","","phyllanthus",NA,"C","N","20010501"
"1","G","","polygala",NA,"C","N","20010501"
"1","G","","pomea",NA,"C","N","20010501"
"1","G","","portulaca",NA,"C","N","20010501"
"1","G","","rhinacanthus",NA,"C","N","20010501"
"1","G","","rhynchosia",NA,"C","N","20010501"
"1","G","","solanum.big",NA,"C","N","20010501"
"1","G","","solanum.small",NA,"C","N","20010501"
"1","G","","b",NA,"C","N","20010501"
"1","G","","c",NA,"C","N","20010501"
"1","G","","d",NA,"C","N","20010501"
"1","G","","e.",NA,"C","N","20010501"
"1","G","","h",NA,"C","N","20010501"
"1","G","","j",NA,"C","N","20010501"
"1","G","","k",NA,"C","N","20010501"
"1","G","","l",NA,"C","N","20010501"
"1","G","","n",NA,"C","N","20010501"
"1","G","","cactus",NA,"C","N","20010501"
"1","G","","commicarpus",NA,"C","N","20010501"
"1","G","","m",NA,"C","N","20010501"
"1","G","","plectranthus",NA,"C","N","20010501"
"1","G","","sida",NA,"C","N","20010501"
"1","G","","tragus",NA,"C","N","20010501"
"1","G","","bares",2,"C","N","20010501"
"1","H","","bothriochloa",NA,"C","N","20010501"
"1","H","","brachiaria",NA,"C","N","20010501"
"1","H","","dinebra",NA,"C","N","20010501"
"1","H","","eragrostis",NA,"C","N","20010501"
"1","H","","lintonia",1,"C","N","20010501"
"1","H","","mariscus",NA,"C","N","20010501"
"1","H","","p..mezianum",NA,"C","N","20010501"
"1","H","","p..stramineum",5,"C","N","20010501"
"1","H","","sporobolus",NA,"C","N","20010501"
"1","H","","themeda",NA,"C","N","20010501"
"1","H","","a",NA,"C","N","20010501"
"1","H","","f",NA,"C","N","20010501"
"1","H","","g",NA,"C","N","20010501"
"1","H","","aerva",NA,"C","N","20010501"
"1","H","","aspilia",NA,"C","N","20010501"
"1","H","","commelina",NA,"C","N","20010501"
"1","H","","conyza",NA,"C","N","20010501"
"1","H","","discoriste",NA,"C","N","20010501"
"1","H","","helichrysum",NA,"C","N","20010501"
"1","H","","hibiscus",NA,"C","N","20010501"
"1","H","","indigofera.sch.",NA,"C","N","20010501"
"1","H","","indigofera.brev.",NA,"C","N","20010501"
"1","H","","leucas",NA,"C","N","20010501"
"1","H","","lily",NA,"C","N","20010501"
"1","H","","misopates",NA,"C","N","20010501"
"1","H","","monechima",NA,"C","N","20010501"
"1","H","","monsonia",NA,"C","N","20010501"
"1","H","","oxygonum",1,"C","N","20010501"
"1","H","","pavonia",NA,"C","N","20010501"
"1","H","","pelargonium",NA,"C","N","20010501"
"1","H","","phyllanthus",NA,"C","N","20010501"
"1","H","","polygala",NA,"C","N","20010501"
"1","H","","pomea",NA,"C","N","20010501"
"1","H","","portulaca",NA,"C","N","20010501"
"1","H","","rhinacanthus",NA,"C","N","20010501"
"1","H","","rhynchosia",NA,"C","N","20010501"
"1","H","","solanum.big",NA,"C","N","20010501"
"1","H","","solanum.small",NA,"C","N","20010501"
"1","H","","b",NA,"C","N","20010501"
"1","H","","c",NA,"C","N","20010501"
"1","H","","d",NA,"C","N","20010501"
"1","H","","e.",NA,"C","N","20010501"
"1","H","","h",NA,"C","N","20010501"
"1","H","","j",NA,"C","N","20010501"
"1","H","","k",NA,"C","N","20010501"
"1","H","","l",NA,"C","N","20010501"
"1","H","","n",NA,"C","N","20010501"
"1","H","","cactus",NA,"C","N","20010501"
"1","H","","commicarpus",NA,"C","N","20010501"
"1","H","","m",NA,"C","N","20010501"
"1","H","","plectranthus",NA,"C","N","20010501"
"1","H","","sida",NA,"C","N","20010501"
"1","H","","tragus",NA,"C","N","20010501"
"1","H","","bares",3,"C","N","20010501"
"1","I","","bothriochloa",NA,"C","N","20010501"
"1","I","","brachiaria",NA,"C","N","20010501"
"1","I","","dinebra",1,"C","N","20010501"
"1","I","","eragrostis",NA,"C","N","20010501"
"1","I","","lintonia",NA,"C","N","20010501"
"1","I","","mariscus",NA,"C","N","20010501"
"1","I","","p..mezianum",NA,"C","N","20010501"
"1","I","","p..stramineum",NA,"C","N","20010501"
"1","I","","sporobolus",NA,"C","N","20010501"
"1","I","","themeda",5,"C","N","20010501"
"1","I","","a",NA,"C","N","20010501"
"1","I","","f",NA,"C","N","20010501"
"1","I","","g",NA,"C","N","20010501"
"1","I","","aerva",NA,"C","N","20010501"
"1","I","","aspilia",NA,"C","N","20010501"
"1","I","","commelina",NA,"C","N","20010501"
"1","I","","conyza",NA,"C","N","20010501"
"1","I","","discoriste",NA,"C","N","20010501"
"1","I","","helichrysum",1,"C","N","20010501"
"1","I","","hibiscus",NA,"C","N","20010501"
"1","I","","indigofera.sch.",NA,"C","N","20010501"
"1","I","","indigofera.brev.",NA,"C","N","20010501"
"1","I","","leucas",NA,"C","N","20010501"
"1","I","","lily",NA,"C","N","20010501"
"1","I","","misopates",NA,"C","N","20010501"
"1","I","","monechima",NA,"C","N","20010501"
"1","I","","monsonia",NA,"C","N","20010501"
"1","I","","oxygonum",NA,"C","N","20010501"
"1","I","","pavonia",NA,"C","N","20010501"
"1","I","","pelargonium",NA,"C","N","20010501"
"1","I","","phyllanthus",NA,"C","N","20010501"
"1","I","","polygala",NA,"C","N","20010501"
"1","I","","pomea",NA,"C","N","20010501"
"1","I","","portulaca",NA,"C","N","20010501"
"1","I","","rhinacanthus",NA,"C","N","20010501"
"1","I","","rhynchosia",NA,"C","N","20010501"
"1","I","","solanum.big",NA,"C","N","20010501"
"1","I","","solanum.small",NA,"C","N","20010501"
"1","I","","b",NA,"C","N","20010501"
"1","I","","c",NA,"C","N","20010501"
"1","I","","d",NA,"C","N","20010501"
"1","I","","e.",NA,"C","N","20010501"
"1","I","","h",NA,"C","N","20010501"
"1","I","","j",NA,"C","N","20010501"
"1","I","","k",NA,"C","N","20010501"
"1","I","","l",NA,"C","N","20010501"
"1","I","","n",NA,"C","N","20010501"
"1","I","","cactus",NA,"C","N","20010501"
"1","I","","commicarpus",NA,"C","N","20010501"
"1","I","","m",NA,"C","N","20010501"
"1","I","","plectranthus",NA,"C","N","20010501"
"1","I","","sida",NA,"C","N","20010501"
"1","I","","tragus",NA,"C","N","20010501"
"1","I","","bares",3,"C","N","20010501"
"1","J","","bothriochloa",NA,"C","N","20010501"
"1","J","","brachiaria",3,"C","N","20010501"
"1","J","","dinebra",NA,"C","N","20010501"
"1","J","","eragrostis",NA,"C","N","20010501"
"1","J","","lintonia",NA,"C","N","20010501"
"1","J","","mariscus",NA,"C","N","20010501"
"1","J","","p..mezianum",NA,"C","N","20010501"
"1","J","","p..stramineum",NA,"C","N","20010501"
"1","J","","sporobolus",NA,"C","N","20010501"
"1","J","","themeda",NA,"C","N","20010501"
"1","J","","a",NA,"C","N","20010501"
"1","J","","f",NA,"C","N","20010501"
"1","J","","g",NA,"C","N","20010501"
"1","J","","aerva",NA,"C","N","20010501"
"1","J","","aspilia",NA,"C","N","20010501"
"1","J","","commelina",NA,"C","N","20010501"
"1","J","","conyza",NA,"C","N","20010501"
"1","J","","discoriste",NA,"C","N","20010501"
"1","J","","helichrysum",NA,"C","N","20010501"
"1","J","","hibiscus",NA,"C","N","20010501"
"1","J","","indigofera.sch.",NA,"C","N","20010501"
"1","J","","indigofera.brev.",2,"C","N","20010501"
"1","J","","leucas",NA,"C","N","20010501"
"1","J","","lily",NA,"C","N","20010501"
"1","J","","misopates",NA,"C","N","20010501"
"1","J","","monechima",NA,"C","N","20010501"
"1","J","","monsonia",NA,"C","N","20010501"
"1","J","","oxygonum",NA,"C","N","20010501"
"1","J","","pavonia",NA,"C","N","20010501"
"1","J","","pelargonium",NA,"C","N","20010501"
"1","J","","phyllanthus",NA,"C","N","20010501"
"1","J","","polygala",NA,"C","N","20010501"
"1","J","","pomea",NA,"C","N","20010501"
"1","J","","portulaca",NA,"C","N","20010501"
"1","J","","rhinacanthus",NA,"C","N","20010501"
"1","J","","rhynchosia",NA,"C","N","20010501"
"1","J","","solanum.big",NA,"C","N","20010501"
"1","J","","solanum.small",NA,"C","N","20010501"
"1","J","","b",NA,"C","N","20010501"
"1","J","","c",NA,"C","N","20010501"
"1","J","","d",NA,"C","N","20010501"
"1","J","","e.",NA,"C","N","20010501"
"1","J","","h",NA,"C","N","20010501"
"1","J","","j",NA,"C","N","20010501"
"1","J","","k",NA,"C","N","20010501"
"1","J","","l",NA,"C","N","20010501"
"1","J","","n",NA,"C","N","20010501"
"1","J","","cactus",NA,"C","N","20010501"
"1","J","","commicarpus",NA,"C","N","20010501"
"1","J","","m",NA,"C","N","20010501"
"1","J","","plectranthus",NA,"C","N","20010501"
"1","J","","sida",NA,"C","N","20010501"
"1","J","","tragus",NA,"C","N","20010501"
"1","J","","bares",6,"C","N","20010501"
"2","J","","bothriochloa",NA,"C","N","20010501"
"2","J","","brachiaria",NA,"C","N","20010501"
"2","J","","dinebra",NA,"C","N","20010501"
"2","J","","eragrostis",NA,"C","N","20010501"
"2","J","","lintonia",NA,"C","N","20010501"
"2","J","","mariscus",NA,"C","N","20010501"
"2","J","","p..mezianum",NA,"C","N","20010501"
"2","J","","p..stramineum",8,"C","N","20010501"
"2","J","","sporobolus",NA,"C","N","20010501"
"2","J","","themeda",2,"C","N","20010501"
"2","J","","a",NA,"C","N","20010501"
"2","J","","f",NA,"C","N","20010501"
"2","J","","g",NA,"C","N","20010501"
"2","J","","aerva",NA,"C","N","20010501"
"2","J","","aspilia",NA,"C","N","20010501"
"2","J","","commelina",NA,"C","N","20010501"
"2","J","","conyza",NA,"C","N","20010501"
"2","J","","discoriste",NA,"C","N","20010501"
"2","J","","helichrysum",NA,"C","N","20010501"
"2","J","","hibiscus",NA,"C","N","20010501"
"2","J","","indigofera.sch.",NA,"C","N","20010501"
"2","J","","indigofera.brev.",NA,"C","N","20010501"
"2","J","","leucas",NA,"C","N","20010501"
"2","J","","lily",NA,"C","N","20010501"
"2","J","","misopates",NA,"C","N","20010501"
"2","J","","monechima",NA,"C","N","20010501"
"2","J","","monsonia",NA,"C","N","20010501"
"2","J","","oxygonum",NA,"C","N","20010501"
"2","J","","pavonia",NA,"C","N","20010501"
"2","J","","pelargonium",NA,"C","N","20010501"
"2","J","","phyllanthus",NA,"C","N","20010501"
"2","J","","polygala",NA,"C","N","20010501"
"2","J","","pomea",NA,"C","N","20010501"
"2","J","","portulaca",NA,"C","N","20010501"
"2","J","","rhinacanthus",NA,"C","N","20010501"
"2","J","","rhynchosia",NA,"C","N","20010501"
"2","J","","solanum.big",NA,"C","N","20010501"
"2","J","","solanum.small",NA,"C","N","20010501"
"2","J","","b",NA,"C","N","20010501"
"2","J","","c",NA,"C","N","20010501"
"2","J","","d",NA,"C","N","20010501"
"2","J","","e.",NA,"C","N","20010501"
"2","J","","h",NA,"C","N","20010501"
"2","J","","j",NA,"C","N","20010501"
"2","J","","k",NA,"C","N","20010501"
"2","J","","l",NA,"C","N","20010501"
"2","J","","n",NA,"C","N","20010501"
"2","J","","cactus",NA,"C","N","20010501"
"2","J","","commicarpus",NA,"C","N","20010501"
"2","J","","m",NA,"C","N","20010501"
"2","J","","plectranthus",NA,"C","N","20010501"
